X,K,L,NMI,RAND,DAVIES
X_train,17,7,0.285743668881,0.11313265702,10.7702885623
X_train_norm,17,7,0.374984334326,0.172843715301,11.0684621449
X_train_tfidf,17,7,0.387454803994,0.157866775936,12.9990457143
X_train_norm_tfidf,17,7,0.470608325025,0.239004821619,10.9689888942
X_train,17,10,0.440042826443,0.209967494141,9.78113784621
X_train_norm,17,10,0.395850023122,0.184916324483,10.1315608651
X_train_tfidf,17,10,0.428895868178,0.182828978542,11.0806547827
X_train_norm_tfidf,17,10,0.432597732553,0.188512751586,11.6724804281
X_train,17,13,0.45805878888,0.230147188803,8.95851298958
X_train_norm,17,13,0.419693533871,0.200285629896,9.00080206317
X_train_tfidf,17,13,0.457913223151,0.229195750534,9.94379308795
