X,K,L,NMI,RAND,DAVIES
X_train,9,12,0.328733270144,0.197701603899,nan
X_train,9,12,0.390073269637,0.277964870321,nan
X_train,9,12,0.207481607043,0.11398369604,2.68515714668
X_train,9,12,0.331572825933,0.220555700068,nan
X_train,9,12,0.27808592283,0.170318451449,3.07478455061
X_train,9,12,0.345610917017,0.213562433001,3.43920402324
X_train,9,12,0.27479968713,0.143199832749,3.07896690057
X_train,9,12,0.258220153913,0.140248373718,nan
X_train,9,12,0.303003738582,0.1649694171,3.76054173928
X_train,9,12,0.321495988337,0.189216243729,3.14487854917
X_train_norm,9,12,0.247486162987,0.228874664606,nan
X_train_norm,9,12,0.329794782743,0.202394654997,3.22346678823
X_train_norm,9,12,0.279149098664,0.177047649426,3.05621485504
X_train_norm,9,12,0.361309559198,0.272715757544,3.87615100907
X_train_norm,9,12,0.314516854813,0.177869996647,3.43256634572
X_train_norm,9,12,0.323440955506,0.189102911488,3.47129840891
X_train_norm,9,12,0.245077674746,0.223190212842,nan
X_train_norm,9,12,0.265524949867,0.193537999461,3.40296150887
X_train_norm,9,12,0.329375991417,0.202669154495,3.81970985812
X_train_norm,9,12,0.277417913611,0.208265903905,2.92332518631
X_train_tfidf,9,12,0.29079112363,0.133967607126,4.33705482045
X_train_tfidf,9,12,0.375535898751,0.233214210273,4.17023327842
X_train_tfidf,9,12,0.323180972754,0.186449112293,4.57654994946
X_train_tfidf,9,12,0.344384269956,0.249723953304,4.42692201924
X_train_tfidf,9,12,0.336947268197,0.244462509135,3.6518264867
X_train_tfidf,9,12,0.424519918105,0.284291879398,3.87068946402
X_train_tfidf,9,12,0.351275358336,0.271740377061,4.04716698896
X_train_tfidf,9,12,0.401712882703,0.246428056152,4.52483572929
X_train_tfidf,9,12,0.374865014904,0.241113608343,4.39755272083
X_train_tfidf,9,12,0.371995175135,0.242614865774,3.81432881725
X_train_norm_tfidf,9,12,0.422444764409,0.299253015901,3.75317405583
X_train_norm_tfidf,9,12,0.388787773089,0.23920771943,5.04052179452
X_train_norm_tfidf,9,12,0.400267522823,0.25750327312,4.72043134649
X_train_norm_tfidf,9,12,0.43210904242,0.338412212395,4.11370083644
X_train_norm_tfidf,9,12,0.382889514533,0.235651508074,4.2250422054
X_train_norm_tfidf,9,12,0.422831735684,0.279059482848,3.73650634137
X_train_norm_tfidf,9,12,0.447757621021,0.357553432426,3.8357809289
X_train_norm_tfidf,9,12,0.366562471873,0.233945807429,4.05113553761
X_train_norm_tfidf,9,12,0.412968651451,0.326275369248,4.33475878949
X_train_norm_tfidf,9,12,0.336606360272,0.139962182985,4.63414568988
X_train,9,15,0.343042774233,0.196988073062,3.60201981432
X_train,9,15,0.288731163455,0.211325807644,nan
X_train,9,15,0.359876997157,0.25253319404,2.94894150477
X_train,9,15,0.309509798603,0.193980562167,3.10416240125
X_train,9,15,0.312981431913,0.180014070262,3.14713067575
X_train,9,15,0.316562721641,0.222525814327,2.86608789369
X_train,9,15,0.347773708758,0.22265009061,3.5139825099
X_train,9,15,0.32233464784,0.214598006155,nan
X_train,9,15,0.322750261747,0.196705343003,3.04930458756
X_train,9,15,0.331310808643,0.220552513925,3.59098453802
X_train_norm,9,15,0.291102210589,0.256765104478,nan
X_train_norm,9,15,0.330034401986,0.279669059841,nan
X_train_norm,9,15,0.356901810777,0.185210043792,3.92983851718
X_train_norm,9,15,0.333795303245,0.195168816929,nan
X_train_norm,9,15,0.330533589593,0.220080298338,3.71102755785
X_train_norm,9,15,0.273528395559,0.147764482232,3.24992040248
X_train_norm,9,15,0.27594877691,0.232699919162,nan
X_train_norm,9,15,0.271951806612,0.21052101814,nan
X_train_norm,9,15,0.302711364475,0.188656811359,3.76111558922
X_train_norm,9,15,0.328776459873,0.20109891083,3.29328064786
X_train_tfidf,9,15,0.389162080882,0.236454864133,4.93277197231
X_train_tfidf,9,15,0.395677471447,0.27219732151,4.56736670155
X_train_tfidf,9,15,0.399092457645,0.254766886687,4.44569598187
X_train_tfidf,9,15,0.424064145789,0.290317668841,3.87307313231
X_train_tfidf,9,15,0.411461127539,0.335312214957,3.66018175046
X_train_tfidf,9,15,0.40017099386,0.295938668026,4.82088917982
X_train_tfidf,9,15,0.362264886641,0.203398389411,4.00645136119
X_train_tfidf,9,15,0.444156654853,0.366978741468,4.43849258033
X_train_tfidf,9,15,0.350963347599,0.209604118617,4.51159263178
X_train_tfidf,9,15,0.432208476872,0.347733283285,3.86469901704
X_train_norm_tfidf,9,15,0.364743867114,0.177946062224,4.12714290521
X_train_norm_tfidf,9,15,0.376464991638,0.308303571961,4.69674152486
X_train_norm_tfidf,9,15,0.380677776329,0.295404986716,4.07796322008
X_train_norm_tfidf,9,15,0.308563933068,0.230528604182,3.80489490401
X_train_norm_tfidf,9,15,0.379044815057,0.275493644907,3.78162597225
X_train_norm_tfidf,9,15,0.396096088317,0.311405924727,3.70544576606
X_train_norm_tfidf,9,15,0.364239133817,0.211924369127,4.16641549792
X_train_norm_tfidf,9,15,0.393860531105,0.278079444545,3.56584047623
X_train_norm_tfidf,9,15,0.403824349585,0.254607248314,4.20342254993
X_train_norm_tfidf,9,15,0.419626448316,0.292938249014,4.18794271164
X_train,9,18,0.22653282364,0.144079103726,nan
X_train,9,18,0.337782847823,0.219719070824,nan
X_train,9,18,0.334105787076,0.229997176657,nan
X_train,9,18,0.250677660046,0.199485712449,nan
X_train,9,18,0.267724470369,0.13365666731,3.4752796857
X_train,9,18,0.279033876107,0.166467148004,nan
X_train,9,18,0.299564501929,0.1899923629,nan
X_train,9,18,0.236381998615,0.143562660349,nan
X_train,9,18,0.31519005951,0.191418085371,3.46096522323
X_train,9,18,0.275827140733,0.188026545989,nan
X_train_norm,9,18,0.345987872719,0.217756809858,3.45762285491
X_train_norm,9,18,0.318534553176,0.197974890907,3.16295274119
X_train_norm,9,18,0.246981788598,0.142313163948,3.69146235632
X_train_norm,9,18,0.350688994171,0.298092814621,2.81657725853
X_train_norm,9,18,0.251417639568,0.160592057772,3.13048352226
X_train_norm,9,18,0.251862894181,0.195266292585,nan
X_train_norm,9,18,0.245427375346,0.154004153213,nan
X_train_norm,9,18,0.318670449072,0.196982637615,nan
X_train_norm,9,18,0.252389106826,0.160432903272,nan
X_train_norm,9,18,0.243271508315,0.159584402235,nan
X_train_tfidf,9,18,0.409222101595,0.280934132641,4.4912105759
X_train_tfidf,9,18,0.394997304213,0.276482914871,3.42183380624
X_train_tfidf,9,18,0.328908756139,0.215696385895,3.7964371778
X_train_tfidf,9,18,0.42177599025,0.321370757285,4.57724000895
X_train_tfidf,9,18,0.389648960072,0.23306175322,3.99857668932
X_train_tfidf,9,18,0.36509553923,0.248165897191,4.80023057298
X_train_tfidf,9,18,0.383572164279,0.266865686246,4.30894199654
X_train_tfidf,9,18,0.312289484622,0.269064253156,3.4026911088
X_train_tfidf,9,18,0.326002996602,0.238335402887,4.27431981416
X_train_tfidf,9,18,0.361937687872,0.216195813357,4.27760063903
X_train_norm_tfidf,9,18,0.382106135802,0.25751586801,4.21314762828
X_train_norm_tfidf,9,18,0.414639298665,0.31935364935,4.26736141781
X_train_norm_tfidf,9,18,0.373216565358,0.209597287051,4.87592330499
X_train_norm_tfidf,9,18,0.338606840949,0.185662030773,3.67240589436
X_train_norm_tfidf,9,18,0.369066332175,0.216800402481,4.43998124895
X_train_norm_tfidf,9,18,0.329171066818,0.206620471986,3.33511406946
X_train_norm_tfidf,9,18,0.37155769821,0.214449188616,4.7794686681
X_train_norm_tfidf,9,18,0.347397557533,0.255209721771,4.7543878032
X_train_norm_tfidf,9,18,0.392190030891,0.243384498639,3.96565484132
X_train_norm_tfidf,9,18,0.365584856,0.223822463769,4.05275774065
X_train,9,6,0.339962816594,0.223810714859,3.32516659257
X_train,9,6,0.306246408854,0.175458691093,nan
X_train,9,6,0.322569208534,0.214921658377,3.54925371667
X_train,9,6,0.250093338975,0.163693612249,nan
X_train,9,6,0.392270422283,0.293967622683,2.37616995784
X_train,9,6,0.223324552637,0.135380157329,3.40568306159
X_train,9,6,0.319342315584,0.206346207778,3.25444736385
X_train,9,6,0.317465405888,0.179162903247,3.25245366833
X_train,9,6,0.264376689116,0.140479827105,nan
X_train,9,6,0.3449595668,0.220718887552,nan
X_train_norm,9,6,0.290441917256,0.223459290085,3.37840935852
X_train_norm,9,6,0.369219465082,0.259449773345,nan
X_train_norm,9,6,0.304221148605,0.178238117532,3.40040193195
X_train_norm,9,6,0.256627497501,0.225210223135,nan
X_train_norm,9,6,0.229699044129,0.140174208366,nan
X_train_norm,9,6,0.260550782292,0.151338196285,nan
X_train_norm,9,6,0.241461000637,0.209461016071,nan
X_train_norm,9,6,0.326527427661,0.224176039479,3.36729423359
X_train_norm,9,6,0.340252971725,0.200998387399,3.199899006
X_train_norm,9,6,0.293258978757,0.193433677784,4.00355114803
X_train_tfidf,9,6,0.430438312446,0.348942803246,3.36533555087
X_train_tfidf,9,6,0.403178928278,0.284832757619,4.67395811629
X_train_tfidf,9,6,0.30932565557,0.129786114122,4.12019849988
X_train_tfidf,9,6,0.354556674841,0.268040740485,4.35284976776
X_train_tfidf,9,6,0.394783734846,0.260472204523,4.84682474402
X_train_tfidf,9,6,0.39830775542,0.282845254542,4.470015373
X_train_tfidf,9,6,0.317990061461,0.275205221649,nan
X_train_tfidf,9,6,0.409303221448,0.298698755643,4.18195222038
X_train_tfidf,9,6,0.419966444572,0.290242549609,4.53188944643
X_train_tfidf,9,6,0.391747626809,0.306756615608,3.68869794741
X_train_norm_tfidf,9,6,0.401088279947,0.340198654585,3.78580765901
X_train_norm_tfidf,9,6,0.41758942767,0.299594904027,4.50548270272
X_train_norm_tfidf,9,6,0.353262058892,0.214149853728,4.54260258044
X_train_norm_tfidf,9,6,0.346452421133,0.273870066022,3.94194003938
X_train_norm_tfidf,9,6,0.303384183346,0.174845624295,nan
X_train_norm_tfidf,9,6,0.380617465543,0.349117557756,4.23368923427
X_train_norm_tfidf,9,6,0.415373623889,0.330109355217,3.95518491573
X_train_norm_tfidf,9,6,0.388096711582,0.263300676109,4.52964599859
X_train_norm_tfidf,9,6,0.410388411491,0.297927999193,3.6200215951
X_train_norm_tfidf,9,6,0.400611978891,0.267536253778,3.14413629299
X_train,9,9,0.335962413898,0.291117666359,nan
X_train,9,9,0.327293271563,0.204021701093,nan
X_train,9,9,0.390984283792,0.291195818456,nan
X_train,9,9,0.249523237376,0.13591258042,nan
X_train,9,9,0.366048563176,0.24858891268,3.45386922846
X_train,9,9,0.318928504133,0.225150711272,3.41589031056
X_train,9,9,0.355264013394,0.239121989132,nan
X_train,9,9,0.340039666579,0.236860347519,nan
X_train,9,9,0.236141346806,0.223231684715,nan
X_train,9,9,0.270906639348,0.152098574302,nan
X_train_norm,9,9,0.269352427569,0.195505530559,nan
X_train_norm,9,9,0.323853931059,0.198673463446,2.8423377156
X_train_norm,9,9,0.392770474459,0.291211073341,2.88380364667
X_train_norm,9,9,0.33527050501,0.201191315272,3.0463417791
X_train_norm,9,9,0.308821369583,0.195974308365,nan
X_train_norm,9,9,0.330830521703,0.195477343219,2.95649866335
X_train_norm,9,9,0.229921736748,0.173498263373,2.96384614331
X_train_norm,9,9,0.23495401012,0.110702805518,nan
X_train_norm,9,9,0.347874502926,0.227070316401,3.45378396514
X_train_norm,9,9,0.365397346908,0.219116220182,3.91378753418
X_train_tfidf,9,9,0.382501993048,0.311587813242,3.98794155195
X_train_tfidf,9,9,0.402785516666,0.284488678666,3.90128401762
