X,K,L,NMI,RAND,DAVIES
X_train_norm,13,16,0.538566459418,0.350747120878,6.158021758
X_train_norm,13,16,0.4771455589,0.288757929823,5.75552136642
X_train_norm,13,16,0.551703677841,0.386009700603,6.19924722328
X_train_norm,13,16,0.559930106472,0.374308942328,6.29107176213
X_train_norm,13,16,0.494919018958,0.324350599783,5.89433693419
X_train_norm,13,16,0.51410436188,0.329370867291,5.64035555897
X_train_norm,13,16,0.506929518912,0.329107146675,5.82597151142
X_train_norm,13,16,0.538743818924,0.262050733336,4.97716426119
X_train_norm,13,16,0.567085168406,0.370936375673,6.28353548543
X_train_norm,13,16,0.579878206617,0.401692191092,6.29364191345
