X,K,L,NMI,RAND,DAVIES
X_train,5,7,0.46802804181,0.192083293485,7.56843022561
X_train_norm,5,7,0.434591093447,0.253885632271,8.20164954751
X_train_tfidf,5,7,0.482031710312,0.155411537451,8.78238313172
X_train_norm_tfidf,5,7,0.477763436572,0.182935476809,9.61760107182
X_train,5,10,0.47343828306,0.170644598584,7.0046360519
X_train_norm,5,10,0.48307623708,0.193343313881,7.34936980884
X_train_tfidf,5,10,0.404643829736,0.100583973185,7.82402471542
X_train_norm_tfidf,5,10,0.482790825104,0.161990948793,8.84795627127
X_train,5,13,0.406641006132,0.153360768407,7.83466117145
X_train_norm,5,13,0.483162317236,0.257479257407,8.09934621159
X_train_tfidf,5,13,0.439960838913,0.126124049739,8.38067228913
X_train_norm_tfidf,5,13,0.441472845547,0.0867420374583,8.25354697852
X_train,5,16,0.473412355068,0.220997941579,8.14877426478
