X,K,L,NMI,RAND,DAVIES
X_train,13,10,0.34471707393,0.0741126517061,5.24841630587
X_train,13,10,0.349829800785,0.127119307896,7.50818487307
X_train,13,10,0.376548031543,0.151561815922,7.54240680601
X_train,13,10,0.326113610823,0.0979812667892,6.05604796105
X_train,13,10,0.36877365215,0.132555225952,6.21074062615
X_train,13,10,0.371988424585,0.117340689589,nan
X_train,13,10,0.352782063109,0.12101365371,6.36617472263
X_train,13,10,0.41474513321,0.142181313044,nan
X_train,13,10,0.421582950255,0.232273774484,7.80386579835
X_train,13,10,0.38403857755,0.0935726983194,nan
X_train_norm,13,10,0.37928237019,0.112681850537,6.69232599855
X_train_norm,13,10,0.37830860144,0.191731920808,7.32098045318
X_train_norm,13,10,0.426647151469,0.105099112361,4.98035419902
X_train_norm,13,10,0.286262764025,0.0790252937024,6.97523960728
X_train_norm,13,10,0.395709436414,0.112090539501,7.59858797618
X_train_norm,13,10,0.389329438933,0.17244109066,6.95044452685
X_train_norm,13,10,0.37672616593,0.123881035333,nan
X_train_norm,13,10,0.32889038128,0.0534524864157,nan
X_train_norm,13,10,0.387421079113,0.111235612994,6.2132181103
X_train_norm,13,10,0.451536024834,0.288444693228,8.23135461637
X_train_tfidf,13,10,0.386121419668,0.0569932527613,5.62990471042
X_train_tfidf,13,10,0.349787819664,0.0398955287952,nan
X_train_tfidf,13,10,0.345320340881,0.0960400391656,nan
X_train_tfidf,13,10,0.416731723849,0.0742987450234,nan
X_train_tfidf,13,10,0.344709820577,0.0518393621847,6.29286381796
X_train_tfidf,13,10,0.435578682746,0.149049961585,8.17648629601
X_train_tfidf,13,10,0.346767741328,0.148734123028,8.24286518984
X_train_tfidf,13,10,0.474350949434,0.11290105181,5.29452983163
X_train_tfidf,13,10,0.336436902252,0.0697956793268,nan
X_train_tfidf,13,10,0.405539467154,0.105876202318,6.70642734956
X_train_norm_tfidf,13,10,0.367795881522,0.0372242669114,5.56901699754
