X,K,L,NMI,RAND,DAVIES
X_train,13,10,0.228169357902,0.0769775613588,11.0326492907
X_train,13,10,0.387853853432,0.207481039355,10.9451758468
X_train,13,10,0.406752345495,0.209380676367,9.94081690701
X_train,13,10,0.298890799203,0.135781830581,11.0088399668
X_train,13,10,0.393178142201,0.20008606063,10.5050728472
X_train,13,10,0.431696652219,0.241553039758,9.39852188103
X_train,13,10,0.29228247157,0.120764070681,11.9164368584
X_train,13,10,0.328335967989,0.166348538226,11.1770127637
X_train,13,10,0.358372725301,0.180512751026,10.8149472638
X_train,13,10,0.264097639649,0.0992988005631,9.42332886761
X_train_norm,13,10,0.354556999878,0.160292597189,10.5861673899
X_train_norm,13,10,0.374757017026,0.184731314589,11.0440953869
X_train_norm,13,10,0.403408607283,0.201921533831,10.049315889
X_train_norm,13,10,0.243668248282,0.0940285917658,11.3694781211
X_train_norm,13,10,0.396274577505,0.20684978204,10.633018427
X_train_norm,13,10,0.311775533024,0.11910271922,11.1707217662
X_train_norm,13,10,0.360835678751,0.198672464935,11.4056777959
X_train_norm,13,10,0.224515396823,0.0985804860911,10.9306051379
X_train_norm,13,10,0.302762715803,0.13474109195,12.2882646434
X_train_norm,13,10,0.293515023542,0.136088651585,11.673130052
X_train_tfidf,13,10,0.458544615101,0.248637183133,10.3342758517
X_train_tfidf,13,10,0.422763113522,0.196955612281,10.0490976868
X_train_tfidf,13,10,0.415110351012,0.177529883011,10.4658004313
X_train_tfidf,13,10,0.399139926075,0.163220867464,9.98961160521
X_train_tfidf,13,10,0.438322780882,0.226552723006,9.53229326556
X_train_tfidf,13,10,0.40739232057,0.162470583025,10.0895177743
X_train_tfidf,13,10,0.431537628263,0.213175852564,11.4796031187
X_train_tfidf,13,10,0.454689730365,0.206690287786,10.3134086901
X_train_tfidf,13,10,0.400252548175,0.179129382061,11.5861649647
X_train_tfidf,13,10,0.457832726666,0.237154761396,10.2294599213
X_train_norm_tfidf,13,10,0.428431974511,0.157393713414,9.79828320331
X_train_norm_tfidf,13,10,0.470908972706,0.240112549986,9.27605541266
X_train_norm_tfidf,13,10,0.417996747802,0.186406829079,10.027186369
X_train_norm_tfidf,13,10,0.365650514513,0.16412039734,11.5962104035
X_train_norm_tfidf,13,10,0.438555293298,0.23159884499,11.3588458344
X_train_norm_tfidf,13,10,0.441123828512,0.210215890986,10.7129696787
X_train_norm_tfidf,13,10,0.454397344207,0.225893616228,10.2775402249
X_train_norm_tfidf,13,10,0.457156872965,0.238593129308,10.3047087881
X_train_norm_tfidf,13,10,0.432274343753,0.168769181791,10.1930872792
X_train_norm_tfidf,13,10,0.461909193662,0.204877114794,10.825157506
X_train,13,13,0.447394909372,0.229804718594,8.70832499839
X_train,13,13,0.367907377108,0.187317695272,9.56771712146
X_train,13,13,0.422674883857,0.244151737485,8.09539473759
X_train,13,13,0.3978854656,0.223502499085,9.84064153383
X_train,13,13,0.385170195365,0.199011217548,9.94652178289
X_train,13,13,0.440974408228,0.237452902289,8.6228141686
X_train,13,13,0.418488558344,0.224245551274,8.40702506914
X_train,13,13,0.443801133583,0.246201889573,8.6413684435
X_train,13,13,0.405415223358,0.187975186057,7.90464187055
X_train,13,13,0.439879367036,0.237933677461,9.14315153705
X_train_norm,13,13,0.375640863999,0.179661624173,7.3364661529
X_train_norm,13,13,0.400427844932,0.201551983936,8.83321053021
X_train_norm,13,13,0.464814522091,0.27144912358,8.76381342481
X_train_norm,13,13,0.307373408311,0.131996735145,10.0563019955
X_train_norm,13,13,0.44823958129,0.238978139702,8.94652069208
X_train_norm,13,13,0.413185474805,0.212345168265,8.44656179985
X_train_norm,13,13,0.403879470389,0.216689125575,9.97756685994
X_train_norm,13,13,0.428520405344,0.255363599507,8.77717269799
X_train_norm,13,13,0.442151865007,0.256287784409,9.25233091857
X_train_norm,13,13,0.416596328082,0.200114996247,7.77857588101
X_train_tfidf,13,13,0.488065174487,0.252461531278,9.83905792766
X_train_tfidf,13,13,0.433823879048,0.175161609697,8.7550104821
X_train_tfidf,13,13,0.441429980912,0.221155976734,8.76370387057
X_train_tfidf,13,13,0.466592150417,0.213616540134,10.0009143387
X_train_tfidf,13,13,0.478674718884,0.245536634987,9.72186103271
X_train_tfidf,13,13,0.462434512107,0.215765844942,9.46810017049
X_train_tfidf,13,13,0.425801743821,0.180085256437,8.14691798964
X_train_tfidf,13,13,0.455732220805,0.211912269247,9.77375475974
X_train_tfidf,13,13,0.473706752381,0.208491974657,9.21759577961
X_train_tfidf,13,13,0.460182277238,0.199777997271,9.79695235884
X_train_norm_tfidf,13,13,0.471715044792,0.211613783009,9.55831757791
X_train_norm_tfidf,13,13,0.461914570818,0.223322408045,9.78941208208
X_train_norm_tfidf,13,13,0.451719084111,0.194065356871,10.0507994529
X_train_norm_tfidf,13,13,0.367133719039,0.13611988321,11.410598001
X_train_norm_tfidf,13,13,0.445897037042,0.180182127139,8.87689104827
X_train_norm_tfidf,13,13,0.452572675485,0.223084406456,8.91774070116
X_train_norm_tfidf,13,13,0.473630100049,0.250256074125,9.54364920493
X_train_norm_tfidf,13,13,0.456122016282,0.199336248147,9.94804149758
X_train_norm_tfidf,13,13,0.439783283406,0.202849051638,9.34216020647
X_train_norm_tfidf,13,13,0.451615040065,0.18941073133,9.92522107514
X_train,13,16,0.397793235571,0.199473284509,7.45684444361
X_train,13,16,0.337967961662,0.14575852475,9.89614988667
X_train,13,16,0.435968500648,0.224788155235,8.03791333188
X_train,13,16,0.475754828399,0.267379805025,8.32078452414
X_train,13,16,0.380019748284,0.199368956237,9.88027623523
X_train,13,16,0.427960476284,0.26387966475,9.61023455417
X_train,13,16,0.366860664349,0.20842318909,9.70202390777
X_train,13,16,0.433134607136,0.236975768985,8.71171550785
X_train,13,16,0.464079069264,0.2443304612,8.74003307346
X_train,13,16,0.423334504756,0.188860725213,7.91749755281
X_train_norm,13,16,0.422753721485,0.218974863727,9.33047877701
X_train_norm,13,16,0.449718203899,0.252174974061,9.37694559843
X_train_norm,13,16,0.42311057945,0.242919157262,9.51567653148
X_train_norm,13,16,0.420635923638,0.217488980707,8.4594500343
X_train_norm,13,16,0.463896150467,0.253924828815,8.01568441483
X_train_norm,13,16,0.451969087154,0.223755891357,8.50832201444
X_train_norm,13,16,0.442485675313,0.215664991394,8.09460164052
X_train_norm,13,16,0.410027115655,0.230057364362,9.2712048974
X_train_norm,13,16,0.431190700944,0.210352471997,7.27549722928
X_train_norm,13,16,0.456148221341,0.234399893037,8.35326502652
X_train_tfidf,13,16,0.492223822936,0.242942998607,10.1455780864
X_train_tfidf,13,16,0.486252079622,0.232489734649,10.2831626807
X_train_tfidf,13,16,0.458863863849,0.21024016027,9.22324701675
X_train_tfidf,13,16,0.498966748082,0.185064731144,7.67829429906
X_train_tfidf,13,16,0.40189826438,0.175067878899,8.1344427735
X_train_tfidf,13,16,0.480455047405,0.224438552574,9.64675832411
X_train_tfidf,13,16,0.426871048241,0.200551167099,8.9448693168
X_train_tfidf,13,16,0.447615051688,0.230773267882,10.6656175865
X_train_tfidf,13,16,0.487494931418,0.271084382972,9.06924676367
X_train_tfidf,13,16,0.40903714845,0.138043180966,8.98872269654
X_train_norm_tfidf,13,16,0.472703278127,0.224955458937,9.60882673127
X_train_norm_tfidf,13,16,0.44926436796,0.210270273967,9.02878537895
X_train_norm_tfidf,13,16,0.452141222592,0.209233372414,10.3658131219
X_train_norm_tfidf,13,16,0.488541496874,0.172935370635,6.99080053578
X_train_norm_tfidf,13,16,0.503191196552,0.281315181587,9.95011833482
X_train_norm_tfidf,13,16,0.413906484143,0.165082743967,8.84722467211
X_train_norm_tfidf,13,16,0.459448178366,0.21546452607,9.14532423664
X_train_norm_tfidf,13,16,0.439579688732,0.218573106825,9.04245162783
X_train_norm_tfidf,13,16,0.42065276407,0.179724520433,9.25968971138
X_train_norm_tfidf,13,16,0.407400695434,0.177048700676,8.71046196796
X_train,13,19,0.397492183444,0.196522777178,8.06870126476
X_train,13,19,0.423170366228,0.20626978462,8.27456372986
X_train,13,19,0.416594462065,0.247394634244,7.99247029486
X_train,13,19,0.447319888926,0.254775325683,8.86785456561
X_train,13,19,0.463823366009,0.250614155718,8.037830252
X_train,13,19,0.424653234834,0.215439445648,7.32412388808
X_train,13,19,0.445204725443,0.221330997431,8.01369909548
X_train,13,19,0.459395852369,0.245043789688,8.29533874871
X_train,13,19,0.471701628077,0.256345533171,8.20488817256
X_train,13,19,0.462422001973,0.233740410883,8.42125581868
