X,K,L,NMI,RAND,DAVIES
X_train,3,4,0.738006756674,0.761304015174,5.68593744768
X_train,3,4,0.762043412981,0.787456000129,5.70140321213
X_train,3,4,0.743483758208,0.769319976242,5.7075722287
X_train,3,4,0.694327987158,0.706684481741,5.68946170952
X_train,3,4,0.726645260813,0.751331647862,5.69158426623
X_train,3,4,0.70673450773,0.731729073932,5.6967487669
X_train,3,4,0.690088396917,0.71113025611,5.71933011077
X_train,3,4,0.697763686245,0.722100660855,5.70348764062
X_train,3,4,0.723453300692,0.736413874436,5.67959933714
X_train,3,4,0.774534157964,0.788144773001,5.67931509722
X_train_norm,3,4,0.712279615219,0.739861694428,5.71802451079
X_train_norm,3,4,0.763044870548,0.779840429999,5.65614952815
X_train_norm,3,4,0.690088396917,0.71113025611,5.71933011077
X_train_norm,3,4,0.68713042257,0.706116514977,5.68866175393
X_train_norm,3,4,0.68713042257,0.706116514977,5.68866175393
X_train_norm,3,4,0.74914368576,0.777451506979,5.70480871708
X_train_norm,3,4,0.690088396917,0.71113025611,5.71933011077
X_train_norm,3,4,0.686864388215,0.71143806797,5.73952018306
X_train_norm,3,4,0.690088396917,0.71113025611,5.71933011077
X_train_norm,3,4,0.682046138661,0.698303938377,5.69042778878
X_train_tfidf,3,4,0.688499316941,0.698966834344,6.87239456758
X_train_tfidf,3,4,0.501210565647,0.403854765615,6.24015718109
X_train_tfidf,3,4,0.675779033162,0.646459302906,6.73617326086
X_train_tfidf,3,4,0.692871910489,0.661519348621,6.75506067549
X_train_tfidf,3,4,0.719157743294,0.706452236385,6.77987458028
X_train_tfidf,3,4,0.716117678348,0.684782812517,6.72509115703
X_train_tfidf,3,4,0.715077953688,0.699672258893,6.7769384731
X_train_tfidf,3,4,0.719157743294,0.706452236385,6.77404840457
X_train_tfidf,3,4,0.736716962217,0.734760079575,6.79845659809
X_train_tfidf,3,4,0.690950899842,0.674755275709,6.76418948714
X_train_norm_tfidf,3,4,0.719157743294,0.706452236385,6.77404840457
X_train_norm_tfidf,3,4,0.707257778878,0.686471797848,6.77472643327
X_train_norm_tfidf,3,4,0.696789833097,0.66318483367,6.73350293199
X_train_norm_tfidf,3,4,0.635750548993,0.572892340033,6.70092179202
X_train_norm_tfidf,3,4,0.70783026879,0.719482977168,6.74211033801
X_train_norm_tfidf,3,4,0.493886998132,0.427303153004,6.5390761149
X_train_norm_tfidf,3,4,0.690362619702,0.628391418286,6.72645148996
X_train_norm_tfidf,3,4,0.716262513575,0.710830946519,6.79470709554
X_train_norm_tfidf,3,4,0.475075436707,0.415074751117,6.53470813414
X_train_norm_tfidf,3,4,0.626734287722,0.54687777381,6.6306855579
