X,K,L,NMI,RAND,DAVIES
X_train,9,18,0.2782999582,0.140484114973,4.53427569763
X_train,9,18,0.274391633905,0.157453066853,4.48141289097
X_train,9,18,0.272143776099,0.144343153939,4.41675700718
X_train,9,18,0.285338512228,0.150133321459,4.46848014426
X_train,9,18,0.279160437792,0.155034943056,4.46863333697
X_train,9,18,0.327839254068,0.179769918858,4.4767553207
X_train,9,18,0.275771940469,0.153309645403,4.44486321232
X_train,9,18,0.286986210996,0.152126995387,4.5035597782
X_train,9,18,0.316084587878,0.161351995258,4.476174038
X_train,9,18,0.283119259324,0.140398480555,4.59977449961
X_train_norm,9,18,0.26697020578,0.134468122064,4.48101283583
X_train_norm,9,18,0.32421258688,0.174903896093,4.48080433469
X_train_norm,9,18,0.331335015724,0.181425110766,4.47651671626
X_train_norm,9,18,0.311702835166,0.155200344448,4.45929467487
X_train_norm,9,18,0.285534988542,0.152952843696,4.50015554051
X_train_norm,9,18,0.267855842692,0.134797508604,4.54194426505
X_train_norm,9,18,0.280013513283,0.152473495946,4.42916997364
X_train_norm,9,18,0.324259946547,0.165957010627,4.48075787807
X_train_norm,9,18,0.333211831797,0.184449646637,4.62226171759
X_train_norm,9,18,0.32848837532,0.178058031265,4.49148905777
X_train_tfidf,9,18,0.34542666179,0.161410077082,5.27721405463
X_train_tfidf,9,18,0.364958655403,0.171465558573,5.19186163196
X_train_tfidf,9,18,0.365170576095,0.18042170403,5.23647836648
X_train_tfidf,9,18,0.347299917304,0.166978028771,5.24853421382
X_train_tfidf,9,18,0.363755837625,0.173581670347,5.3572328071
X_train_tfidf,9,18,0.347828001011,0.16429397031,5.33245420078
X_train_tfidf,9,18,0.363687052437,0.178421717877,5.27533060433
X_train_tfidf,9,18,0.327291447412,0.15964794464,5.28684969274
X_train_tfidf,9,18,0.3238982683,0.164435076589,5.20993952691
X_train_tfidf,9,18,0.325925312572,0.150233144728,5.26255096218
X_train_norm_tfidf,9,18,0.3367743114,0.155504640816,5.34964928061
X_train_norm_tfidf,9,18,0.329026609553,0.149525543615,5.22845085301
X_train_norm_tfidf,9,18,0.337361640508,0.170934381776,5.35841985387
X_train_norm_tfidf,9,18,0.307932995816,0.148112415681,5.20707199585
X_train_norm_tfidf,9,18,0.335174369863,0.155008990857,5.33593790754
X_train_norm_tfidf,9,18,0.333838438419,0.154019381661,5.2847747678
X_train_norm_tfidf,9,18,0.337946254783,0.165426424275,5.27960386491
X_train_norm_tfidf,9,18,0.354945695454,0.161043904659,5.22615566924
X_train_norm_tfidf,9,18,0.338956877223,0.165139232225,5.20616938638
X_train_norm_tfidf,9,18,0.36255350594,0.176988212146,5.18744932669
