X,K,L,NMI,RAND,DAVIES
X_train,11,7,0.2377488407,0.0927447644943,13.3421495373
X_train_norm,11,7,0.22800103913,0.086682627793,13.20917697
X_train_tfidf,11,7,0.384082127683,0.156739093488,12.5137877189
X_train_norm_tfidf,11,7,0.384330950117,0.167581158991,12.6588260576
X_train,11,10,0.454705203006,0.261912509936,9.21795382736
X_train_norm,11,10,0.415403713803,0.229937622801,9.16748117604
X_train_tfidf,11,10,0.405960313741,0.163659979926,9.70213036064
X_train_norm_tfidf,11,10,0.46160075434,0.213675653881,10.3034316959
X_train,11,13,0.430552849788,0.196978846735,8.52079731213
X_train_norm,11,13,0.447777070208,0.263199757718,8.92083482887
X_train_tfidf,11,13,0.457230184545,0.197745448938,9.70867071334
X_train_norm_tfidf,11,13,0.413503974781,0.150431333545,9.81678244753
X_train,11,16,0.46207662421,0.247044025723,8.14792498773
X_train_norm,11,16,0.445305384735,0.221294650179,8.11609185288
X_train_tfidf,11,16,0.438455710264,0.235821173726,8.83959674946
