5.284282180615e-01,4.189286174774e+00,5.209594079903e+00
3.221421768631e+00,2.301688380100e+00,1.796665541105e+00
5.595546304375e-01,3.007968392129e+00,7.277940198438e+00
2.817781650517e-01,1.437839035002e+00,3.007538923710e+00
1.082756632614e-01,2.026865596594e+00,2.751665222326e+00
6.119125700335e-01,3.247574805274e+00,6.314155681696e+00
8.850093173404e-01,4.669316529983e+00,4.013821706415e+00
5.590165433799e-01,2.489027245179e+00,8.794526299043e+00
1.371245052293e-53,4.144891908048e+00,3.229792580798e-01
1.178056381411e-198,9.289103416089e+00,3.026939131224e-159
3.618269804353e-95,5.629089380206e+00,2.322137237043e-38
2.361989559625e-01,2.930886846858e+00,3.391914784092e+00
1.042767181102e+00,2.138700979949e+00,3.150311210683e+00
1.973638869873e-121,1.046057009640e+01,2.105142292824e-60
1.557453065866e-149,1.018191981841e+01,2.294063632292e-111
2.084140161213e-211,8.553504507177e+00,2.104839981986e-130
3.548218653754e-76,1.238511902000e+01,1.156767922870e-76
1.105994945302e+00,6.577066866582e+00,4.464982968585e-72
4.076865492397e-103,1.179955207596e+01,5.966552776771e-62
1.366536402688e-62,1.046063104351e+01,4.394009193402e-99
7.824387874589e-42,5.412150397955e+00,8.027628059328e-27
1.975729044105e-69,5.890963959985e+00,5.774321675603e-30
3.409548955322e-61,5.770325777384e+00,2.704363832537e-22
5.787980339366e-151,1.021949449384e+01,1.128707712774e-135
1.254089751706e-153,1.078958879127e+01,4.046894110616e-117
1.500962645075e-01,3.042953199962e+00,3.580794291991e+00
1.458353578211e-01,2.650099314330e+00,3.445936670595e+00
9.138371767390e-01,2.505076631154e+00,1.732019243539e+00
5.058079339410e-02,5.562802176660e+00,5.412184136578e+00
1.075463527005e+01,1.857865837876e-112,6.153156338458e-102
8.619494481228e+00,4.447532035083e-90,2.459830798450e+00
8.395405645273e-01,2.463091318208e+00,4.021311579373e+00
3.636530459940e-01,1.068369603068e+00,2.875365399403e+00
4.252780767698e-01,4.842698848295e+00,5.348097319650e+00
5.761514132787e-60,8.847847373774e+00,9.901842010604e-36
4.440631006067e-01,8.168490960002e+00,2.028806431168e-81
5.563362108673e-27,7.272795508209e+00,3.104952175404e-15
6.399803620361e-01,3.787125991793e+00,5.358895094850e+00
7.380989703975e-01,6.608024346459e+00,2.895278518204e+00
6.405578542356e-02,1.586718983098e+00,1.840268442012e+00
1.414133886675e-02,4.781306364733e+00,1.897718029779e+00
2.399017927599e-03,5.955323404649e+00,5.704916269007e+00
9.250195678218e+00,8.718574964266e-93,1.682426163155e-121
8.097368797144e+00,3.230029366949e-72,4.269747692961e-01
4.822010273931e+00,7.608492898064e-01,1.823608249974e+00
9.832152450422e+00,4.822361322355e-100,1.464998457686e-77
1.664114475909e+00,4.666521230994e+00,3.711842481133e+00
6.290666047136e-01,3.963216535458e+00,3.551807765512e-18
6.191271971627e-10,9.692157722522e+00,7.673116441041e-19
6.471314135206e-100,8.312420736389e+00,3.973405653585e-45
3.341495271094e-05,7.089607518281e+00,3.381351994147e-41
6.512285090597e-81,6.967255745440e+00,1.962073609937e-61
2.644937283214e-26,4.471253667360e+00,1.878961294005e+00
2.682318042705e-215,1.015905737488e+01,2.126165183037e-133
1.192312645473e-36,1.100119431510e+01,2.631778864313e-134
4.365528734761e-232,8.510429148012e+00,9.275006351994e-148
6.499828543098e-70,7.831978942110e+00,1.158326344128e-62
8.121913405019e-02,7.222128179011e+00,5.948227528584e-06
4.103674170892e-01,4.854602475606e+00,1.391742424616e+00
1.251989282174e+00,2.243368278088e+00,8.526774569387e-01
1.323429752616e-69,9.617593360790e+00,1.331778011779e-51
6.305477398279e-136,5.068479428411e+00,2.926780130981e-89
3.549897600290e-107,7.453370486977e+00,6.274290721921e-85
4.692243481209e-34,3.075550656905e+00,1.341722934926e+00
2.978496430476e-01,4.790344821909e+00,2.217545871140e+00
3.080254397203e-01,4.080201602824e+00,2.148188400051e+00
1.303017485457e-01,3.025772409368e+00,3.360662579509e+00
1.548412264666e-131,5.986353069805e+00,2.136202994154e-92
5.935657359523e-01,2.878513938173e+00,3.171982248083e+00
2.617137256944e-107,6.232162819478e+00,1.043431888825e-53
3.158451023119e-01,4.259118929590e+00,2.210237616923e+00
1.493954785091e+00,3.754916099085e+00,9.896366402815e-01
1.733642356312e-01,4.682986212637e+00,8.579433233604e+00
6.163806819049e-89,9.887950669645e+00,1.607001599752e-50
6.726354968683e-01,3.574313396813e+00,5.755138078978e+00
2.776916818611e-184,1.030858759164e+01,3.296220237284e-120
1.030657811558e-26,2.663063304282e+00,7.794024649143e-01
8.747692441351e-02,2.650217075182e+00,1.787191803471e+00
