9.645944928654651487e-03,1.600297356774155137e-05,7.547422123303283194e-04
3.507493349919060940e-04,2.893333099279489355e-04,9.909291636168991377e-03
1.959807240118698567e-04,6.816205083128577466e-03,4.980745077175359166e-04
