word,V cluster value,tf norm value
ea,0.0,1.20185438297
elevado,0.0,0.0399220193959
dortmund,0.0,0.105231896738
dominou,0.0,0.238049250603
doses,0.0,0.109490524495
eletrônicos,0.0,0.139512966878
elimina,0.0,0.0969023819587
edition,0.0,0.475233591254
eficiente,0.0,0.0901837448111
dungeonland,0.0,0.192621803125
dualshock,0.0,0.241073149949
edições,0.0,0.112884782045
durou,0.0,0.217509940633
duas,0.0,2.24847688731
dudu,0.0,0.218498799454
edição,0.0,1.34126391536
duro,0.0,0.240702942986
duelo,0.0,1.50055422439
duração,0.0,0.198817320706
draft,0.0,0.15262038104
durava,0.0,0.152804093367
editores,0.0,0.822827763601
dupla,0.0,0.364484605746
edge,0.0,0.302150836469
dura,0.0,0.13347894747
duras,0.0,0.0564584446646
editora,0.0,0.137089517585
editor,0.0,0.25385920531
edmund,0.0,0.112014971302
eduardo,0.0,0.287946333421
dólares,0.0,0.122041660664
educação,0.0,0.0549934351556
editais,0.0,0.0467528994519
dream,0.0,0.212966342086
dreams,0.0,0.129328077832
economia,0.0,0.0695583702012
effect,0.0,0.0996596197502
efetiva,0.0,0.0559866268251
drible,0.0,0.0465233645932
econômica,0.0,0.103612488689
dá,0.0,0.96455690368
duvidado,0.0,0.0983269862919
duty,0.0,0.199190341397
efeitos,0.0,0.155631616006
driblou,0.0,0.0744977420894
drogba,0.0,0.403926795241
efeito,0.0,0.40585045197
efe,0.0,0.302387314116
edgar,0.0,0.790972601321
dragqueen,0.0,0.0697042451541
encaixam,0.0,0.0718259123974
eliminatórias,0.0,1.15430289699
entusiasta,0.0,0.098096179833
equilíbrio,0.0,0.210367277553
equilibrado,0.0,0.0491910849369
episódio,0.0,0.046798013428
ep,0.0,0.139613186299
enxurrada,0.0,0.149964573796
enxergada,0.0,0.124989717261
envolvimento,0.0,0.0718259123974
envolvido,0.0,0.163916320026
envolveu,0.0,0.0588021508938
envolvendo,0.0,0.0901349305234
envolve,0.0,0.402332538261
enviar,0.0,0.0755070588557
envia,0.0,0.0516797996126
então,0.0,0.912363438092
entrou,0.0,0.574212841332
entidade,0.0,0.413451430663
entrevistas,0.0,0.148012193285
entrevista,0.0,1.67739351422
entretenimento,0.0,0.272191837662
entretanto,0.0,0.508368461911
entregou,0.0,0.0931950363947
entregar,0.0,0.213585618113
entrará,0.0,0.145883264062
entraram,0.0,0.0953681790859
entrar,0.0,0.587387750844
entrando,0.0,0.0944195945192
entram,0.0,0.160043009381
entrado,0.0,0.154799982016
entrada,0.0,0.705718599806
entra,0.0,0.346768958475
equipe,0.0,5.38402375813
equipes,0.0,1.7582655151
eric,0.0,0.262824243867
erik,0.0,0.382934925184
esp,0.0,0.12851253671
eslovênia,0.0,0.166819065372
eslováquia,0.0,0.30094106089
eshop,0.0,0.288012684708
esforços,0.0,0.111583970793
escócia,0.0,0.161574427228
escuta,0.0,0.0990739133529
escritor,0.0,0.0538832080443
escrito,0.0,0.0563563354476
escreveu,0.0,0.157949299698
escondido,0.0,0.141886120125
esconderam,0.0,0.147895857345
esconder,0.0,0.166201622239
escolhido,0.0,0.16854012073
escolheu,0.0,0.0933430233826
escolher,0.0,0.0553614165413
escolha,0.0,0.311091501037
escolas,0.0,0.0648302509443
escola,0.0,0.25782310516
esclarecer,0.0,0.143111216817
escape,0.0,0.310062970327
escapar,0.0,0.189946009496
escanteio,0.0,0.392772697009
escala,0.0,0.137025329558
es,0.0,0.120843357752
errou,0.0,0.0713196410871
erros,0.0,0.274834904413
erro,0.0,0.398809483951
errado,0.0,0.0553967090893
entidades,0.0,0.114010699968
entertainment,0.0,0.644950286811
eliminação,0.0,0.668606385737
empates,0.0,0.0532025133399
encerrar,0.0,0.102108056479
encerrado,0.0,0.118382193495
encarar,0.0,0.192402295547
encara,0.0,0.389380669422
encaixar,0.0,0.0560241625212
domingo,0.0,0.928393334169
encaixa,0.0,0.0640038649736
empresas,0.0,0.709464330345
empregos,0.0,0.0556148656014
empregados,0.0,0.089727635149
empolgação,0.0,0.107752060152
empolgado,0.0,0.0713187822608
empecilho,0.0,0.0408680825388
empatou,0.0,0.177640714617
empate,0.0,0.973060775729
entendimento,0.0,0.0514990706269
empatar,0.0,0.0484143012609
empata,0.0,0.111773099733
emoções,0.0,0.10133432604
emociona,0.0,0.0862420642795
emissora,0.0,0.113273615639
emerson,0.0,0.23822612835
emergente,0.0,0.0604943724526
embora,0.0,0.839051525207
embate,0.0,0.141364280703
embalo,0.0,0.0554224170341
elogiou,0.0,0.0972433276653
elogios,0.0,0.309298226098
elogiar,0.0,0.0908041178936
elogiado,0.0,0.109549597526
encerrou,0.0,0.111111111111
encheu,0.0,0.0484143012609
encontra,0.0,0.0683846302886
encontrada,0.0,0.0723917101107
entender,0.0,0.410012696086
entenda,0.0,0.158587172625
entanto,0.0,0.980735378703
ensina,0.0,0.0954523025321
ensaiar,0.0,0.0487432682874
enquete,0.0,0.412593506
enorme,0.0,0.130361130923
ennis,0.0,0.457438880846
enix,0.0,0.353828050187
engraçado,0.0,0.0464960612324
english,0.0,0.128840490088
enfrentou,0.0,0.148993205134
enfrentarão,0.0,0.102794578758
enfrentará,0.0,0.133399113438
enfrentaria,0.0,0.087784686332
enfrentaram,0.0,0.0837962446039
enfrentar,0.0,0.558751026314
enfrentando,0.0,0.109629362599
enfrentam,0.0,0.148908930952
enfrentado,0.0,0.082750524431
enfrenta,0.0,0.472049283213
enfim,0.0,0.065298431246
energia,0.0,0.209691043763
encontrou,0.0,0.178992762892
encontro,0.0,0.381804992499
encontrava,0.0,0.0647752874563
encontraram,0.0,0.0566217052284
encontrar,0.0,0.302330610605
encontram,0.0,0.0918329516921
dominick,0.0,0.156890607658
disputadas,0.0,0.0874352646718
dominar,0.0,0.106927927049
demonstra,0.0,0.0628086584375
del,0.0,0.501219281498
della,0.0,0.0871651146135
demais,0.0,0.563287569853
demanda,0.0,0.0335964927095
demo,0.0,0.322056786469
demonight,0.0,0.0871651146135
demonstrando,0.0,0.101347582313
defensor,0.0,0.369418359892
demonstrações,0.0,0.187486252309
demonstrou,0.0,0.213501107893
demorar,0.0,0.0638445402829
demorou,0.0,0.279371750457
dentre,0.0,0.301543460524
dentro,0.0,1.84299175991
deixou,0.0,1.17002911364
deixe,0.0,2.16156875952
deixará,0.0,0.153184503127
deixaram,0.0,0.283358405549
deixar,0.0,0.882160938791
deixando,0.0,0.135335730949
deixam,0.0,0.171076572233
deixadas,0.0,0.0887533940482
deixa,0.0,0.623355290637
dei,0.0,0.0919540530904
degola,0.0,0.249303469266
definição,0.0,0.133071156358
definitiva,0.0,0.116199847818
definir,0.0,0.307816248718
definido,0.0,0.10473435092
definida,0.0,0.200754501794
defesas,0.0,0.0903616084551
departamento,0.0,0.184162836704
dependendo,0.0,0.0757330880052
depoimento,0.0,0.132059419896
descanso,0.0,0.108897701395
desenvolvimento,0.0,1.28806334082
desenvolvidos,0.0,0.112787256668
desenvolvido,0.0,0.32969404104
desenvolvedor,0.0,0.41799093746
desempenho,0.0,0.22731520362
desejo,0.0,0.118133773619
desde,0.0,1.67547953777
desculpe,0.0,0.0674067950065
desculpas,0.0,0.191894560876
descrito,0.0,0.111277240087
descobriu,0.0,0.126372963693
descobrir,0.0,0.219575338913
descobrimos,0.0,0.111810192697
descarta,0.0,0.22606695451
descansar,0.0,0.220192753025
depressão,0.0,0.092849262587
desarmado,0.0,0.0876914988759
desafios,0.0,0.381502407909
desafio,0.0,0.759196482236
desafiar,0.0,0.136765207048
desafiante,0.0,0.313124536884
derrubado,0.0,0.0968527957897
derrotou,0.0,0.393079333011
derrotas,0.0,0.0974574009789
derrotar,0.0,0.224353492555
derrotado,0.0,0.33195400747
derrotada,0.0,0.105128205128
derrota,0.0,1.03171525729
deram,0.0,0.0768848363207
der,0.0,0.0542577724936
defesa,0.0,1.53882235291
defensivo,0.0,0.0721025115127
desfalque,0.0,0.121777911211
daniel,0.0,0.144929062741
cópias,0.0,0.185074476176
dada,0.0,0.112516246416
dado,0.0,0.137111991717
dados,0.0,0.396052114747
dana,0.0,0.346240004055
dando,0.0,0.209592032256
danilo,0.0,0.147174247728
defendido,0.0,0.10652468433
danos,0.0,0.21081178321
daqui,0.0,0.0674977719533
daquilo,0.0,0.0511080242045
dar,0.0,1.06163128201
dark,0.0,0.10190995929
dash,0.0,0.0956862241184
cópia,0.0,0.0809966417187
câmera,0.0,0.164882103061
cá,0.0,0.110610416012
custou,0.0,0.0801815158414
custo,0.0,0.0631135615875
custará,0.0,0.166226617853
custar,0.0,0.189942426232
custam,0.0,0.101768884574
custa,0.0,0.159524931168
curva,0.0,0.0333649963409
curto,0.0,0.125834687947
cursos,0.0,0.0445071480186
curitiba,0.0,0.201684278359
curioso,0.0,0.0838965656188
curiosamente,0.0,0.133982324288
cup,0.0,0.0472492747391
cumprir,0.0,0.172823543842
datas,0.0,0.136457929351
dava,0.0,0.0874797276922
david,0.0,0.878304689376
declarações,0.0,0.241500117183
defendida,0.0,0.101562331528
defendia,0.0,0.116316382766
defendeu,0.0,0.34526235343
defenderá,0.0,0.0719769493707
defender,0.0,0.492459723995
defendendo,0.0,0.0455936630692
dedos,0.0,0.0428903850921
dedo,0.0,0.133275563469
dedicação,0.0,0.0739440560985
dedicada,0.0,0.109573255232
dedada,0.0,0.0652651298003
decretou,0.0,0.0657569834353
deco,0.0,0.107785984409
declarou,0.0,0.614617127976
declaração,0.0,0.191893484177
davis,0.0,0.0740208312182
declarar,0.0,0.215863006285
declarado,0.0,0.159916169586
declara,0.0,0.174752013207
decisões,0.0,0.131511511788
decisão,0.0,1.44735579642
decisivo,0.0,0.217540740985
decisiva,0.0,0.243832872617
decidiu,0.0,0.203735672808
decidir,0.0,0.287540197432
decidido,0.0,0.0724109672361
decepcionou,0.0,0.0686263873319
debate,0.0,0.130436021699
dead,0.0,0.521397533987
daí,0.0,0.226750828263
desespero,0.0,0.143574478451
desfalques,0.0,0.0859445999637
dominando,0.0,0.106895381478
espalmar,0.0,0.0676758418256
disparando,0.0,0.0640038649736
disponibilizada,0.0,0.150061337934
disponibilizado,0.0,0.189725017939
disponibilizados,0.0,0.242487287975
disputa,0.0,0.91332766438
disputada,0.0,0.559234752254
disputados,0.0,0.109556454936
direto,0.0,0.294284353468
disputam,0.0,0.147726104624
disputar,0.0,0.345722983267
disputou,0.0,0.13850137632
disseram,0.0,0.131400388842
distante,0.0,0.0735856689888
distantes,0.0,0.10551601977
disney,0.0,0.091584180709
discutir,0.0,0.178884637261
discutida,0.0,0.189177016911
discussões,0.0,0.0698325172414
discussão,0.0,0.223047483179
discurso,0.0,0.1065031447
discriminação,0.0,0.101066075428
discreto,0.0,0.0952032609406
discrepância,0.0,0.0619125217694
disco,0.0,0.0947661601969
dirigiu,0.0,0.0936137908992
dirigida,0.0,0.0946426720108
dirigentes,0.0,0.194551232633
dirigente,0.0,0.318941548818
direção,0.0,0.349715208452
diretoria,0.0,0.389063638816
diretores,0.0,0.0534070782633
distintas,0.0,0.411413881801
distribuição,0.0,0.119971425859
distribuídos,0.0,0.0900356648263
divulgada,0.0,0.119995112089
dominada,0.0,0.115583285364
domicílio,0.0,0.0819704121923
documentário,0.0,0.31612224443
dobro,0.0,0.203955414531
diário,0.0,0.13233002997
diálogo,0.0,0.0582185699721
dizer,0.0,0.376393959749
dizendo,0.0,0.210534500688
divulgou,0.0,0.393721035268
divulgar,0.0,0.240642180127
divulgando,0.0,0.147748995973
divulgados,0.0,0.224133010377
divulgado,0.0,0.334003666372
divulgadas,0.0,0.142536916697
divisão,0.0,0.161336197153
distrital,0.0,0.0739554857867
dividir,0.0,0.0738470533109
divididos,0.0,0.0562652017397
dividida,0.0,0.137300657389
divertir,0.0,0.0780399346805
divertidos,0.0,0.182195148519
divertido,0.0,0.112332706833
divertida,0.0,0.17926788761
diversão,0.0,0.0929019337414
diversos,0.0,0.199202317503
diversificada,0.0,0.102192767362
diversidade,0.0,0.139795971407
diversas,0.0,0.222688845876
dita,0.0,0.102879953148
distância,0.0,0.523590854121
diretor,0.0,0.772166338075
diretamente,0.0,0.375482295134
design,0.0,0.726752955934
detentor,0.0,0.145702168755
destruída,0.0,0.0786249720555
desvantagem,0.0,0.10182664954
desvia,0.0,0.0425358387566
desviar,0.0,0.166574038335
desviou,0.0,0.299107581773
detalha,0.0,0.123956327223
determinado,0.0,0.130162445337
direitos,0.0,0.344488119494
determinar,0.0,0.11933062291
detido,0.0,0.130786762256
deu,0.0,1.35933965713
deus,0.0,0.215518931075
dev,0.0,0.100192487085
developers,0.0,0.0845936399996
destruiu,0.0,0.0819704121923
destino,0.0,0.20062922804
destaques,0.0,0.419044153364
destaque,0.0,0.250053576134
destacou,0.0,0.262994468991
destacar,0.0,0.208832628967
destaca,0.0,0.0359867996788
despertar,0.0,0.134843633473
desperdiçou,0.0,0.229260326307
desperdiçar,0.0,0.0738693257415
desperdiçada,0.0,0.100512952289
despedida,0.0,0.261443949925
despede,0.0,0.0671856070638
desmente,0.0,0.142266552508
desistiu,0.0,0.102227290575
designers,0.0,0.187434192233
designer,0.0,0.413377093509
devemos,0.0,0.059681107931
device,0.0,0.323925308056
devido,0.0,0.669678587858
difíceis,0.0,0.178830893226
direito,0.0,1.0216704826
direita,0.0,0.58460716536
direct,0.0,0.323119422696
direcionais,0.0,0.077217313627
dinheiro,0.0,0.543871325234
dinamismo,0.0,0.0560241625212
dinamarca,0.0,0.28231867382
diminuiu,0.0,0.0941077316641
diminuir,0.0,0.0942547187152
digo,0.0,0.0826678676149
digitalmente,0.0,0.270911645347
digital,0.0,0.50918543774
digitais,0.0,0.406030613429
difícil,0.0,0.716807016099
dificultar,0.0,0.056924107587
dez,0.0,1.54728679307
dificuldades,0.0,0.415931842511
dificuldade,0.0,0.284107619521
diferenças,0.0,0.184268441339
diferença,0.0,0.46230483423
diferentes,0.0,0.920108720731
diferente,0.0,1.28794304583
diferenciado,0.0,0.116596755129
diego,0.0,0.469211309918
dicas,0.0,0.0417514517085
dias,0.0,1.8005169387
diante,0.0,0.742659138137
di,0.0,0.533800586844
dezenas,0.0,0.163971458883
dezembro,0.0,0.58398361478
espalhando,0.0,0.100586259513
esquerdo,0.0,0.651365168984
espanha,0.0,2.9656773629
garantir,0.0,0.310467107287
ganhos,0.0,0.119632590538
ganhou,0.0,0.819558279494
garante,0.0,0.167541224233
garantia,0.0,0.0488618228792
garantida,0.0,0.22356237022
garantindo,0.0,0.0728552207206
garantiu,0.0,0.209801470223
fórmula,0.0,0.385234018475
garcia,0.0,0.0999820450981
garotas,0.0,0.112274456351
garoto,0.0,0.451375312644
garrafa,0.0,0.185698525174
garros,0.0,0.307270873335
gastar,0.0,0.0936364935697
ganhará,0.0,0.279700776941
ganharem,0.0,0.0824393606256
ganhar,0.0,0.399626192736
ganhamos,0.0,0.15979131164
ganha,0.0,0.371747597339
gaming,0.0,0.284395091381
gamer,0.0,0.343133253972
gameplay,0.0,0.309727122258
gamepads,0.0,0.13906196083
gamepad,0.0,0.632590504077
galos,0.0,0.390937061858
galera,0.0,0.143394581467
galaxy,0.0,0.246991092453
gabriel,0.0,0.324940207461
fúria,0.0,0.190953434387
fôlego,0.0,0.250997312447
fóruns,0.0,0.141214230661
gastou,0.0,0.17399500622
gatas,0.0,0.193747903661
gatilhos,0.0,0.0860402062498
gerente,0.0,0.361001566743
glover,0.0,0.0760479956445
globo,0.0,0.163497411819
global,0.0,0.443200667752
girl,0.0,0.20801550572
giovinco,0.0,0.0681518034079
giovanni,0.0,0.104062598746
giorgio,0.0,0.115576229611
ginásio,0.0,0.471880872306
gil,0.0,0.122821431751
gigantesco,0.0,0.0370963083926
gigante,0.0,0.230634352762
gibraltar,0.0,0.571370058511
geórgia,0.0,0.192590612489
gerou,0.0,0.151261401401
gerar,0.0,0.122113212041
gays,0.0,0.303156737383
gerando,0.0,0.0415555193667
geralmente,0.0,0.150599317492
geral,0.0,0.36901553143
gerador,0.0,0.0697042451541
gera,0.0,0.290036339426
gente,0.0,1.47691429217
genialidade,0.0,0.108102684607
generation,0.0,0.161987268954
gelsenkirchen,0.0,0.113362443566
gears,0.0,0.052018718792
gdc,0.0,0.195915719838
gdansk,0.0,0.137431412017
gb,0.0,0.206855338749
gazeta,0.0,0.495927046184
fórum,0.0,0.157046530485
física,0.0,0.187058527699
espanhol,0.0,2.41562175014
fortes,0.0,0.316733447476
formas,0.0,0.106689050699
formato,0.0,0.101759430479
formação,0.0,0.0956625540505
fornecer,0.0,0.0469721570725
forte,0.0,0.782432890834
fortemente,0.0,0.089031861031
força,0.0,0.451191117377
fãs,0.0,0.415607990325
forçar,0.0,0.165208208059
forças,0.0,0.147367525875
fox,0.0,0.144453540037
fracas,0.0,0.211302403419
fracasso,0.0,0.20528357123
francisco,0.0,0.0956255617952
formado,0.0,0.128569303104
forbes,0.0,0.158055433506
fontes,0.0,0.134767930086
fonte,0.0,0.168447326311
fonseca,0.0,0.236550854739
fone,0.0,0.0944445834498
fomentar,0.0,0.196919962379
folga,0.0,0.172442418317
fogo,0.0,0.390207405807
foco,0.0,0.245358932957
focados,0.0,0.108385686714
focado,0.0,0.179707802047
focada,0.0,0.23360556856
flórida,0.0,0.185312497543
flávio,0.0,0.0538206250952
fluminense,0.0,0.749335622075
flu,0.0,0.211203522408
franck,0.0,0.193682395819
franco,0.0,0.125409684261
francês,0.0,0.951447863591
funcionários,0.0,0.118518870983
fã,0.0,0.233107881967
fácil,0.0,0.344818104755
fábregas,0.0,0.262343569977
fábio,0.0,0.18141442942
futuro,0.0,0.667979459367
futura,0.0,0.0923478697286
futebol,0.0,3.301483074
funções,0.0,0.0940508184934
função,0.0,0.100946263521
fundo,0.0,0.435859087015
fundamental,0.0,0.195695551055
fundadores,0.0,0.160406311334
fundadora,0.0,0.0631136303264
fundador,0.0,0.2212420793
funcionar,0.0,0.220041509438
frank,0.0,0.203809172629
funciona,0.0,0.122071406712
full,0.0,0.0965683119129
fugir,0.0,0.287892495691
frustração,0.0,0.219371151021
frequência,0.0,0.142410513033
frequentes,0.0,0.13416889674
frente,0.0,1.38076539741
free,0.0,0.237344177677
fred,0.0,0.156393286503
frases,0.0,0.19945146396
frase,0.0,0.118598172656
frança,0.0,0.95542966429
franquias,0.0,0.110223835805
frankie,0.0,0.499626869217
go,0.0,0.0531616972156
goiás,0.0,0.570708364427
goiânia,0.0,0.062229114244
hora,0.0,0.431579549374
home,0.0,0.229019098591
homem,0.0,0.8091398509
homenagem,0.0,0.140847650949
homens,0.0,0.406145818333
homofobia,0.0,0.0926372903152
homossexuais,0.0,0.180208285407
horas,0.0,1.23511834154
gol,0.0,3.91517632453
horizonte,0.0,0.309005323298
horse,0.0,0.085137193488
horário,0.0,0.866849949354
hotel,0.0,0.0994735190695
hsbc,0.0,0.274539649534
hugo,0.0,0.0498017447724
holofotes,0.0,0.13332597641
holandês,0.0,0.0770225021333
holandeses,0.0,0.0868019592444
holanda,0.0,0.880027476352
hoje,0.0,1.00284689783
hit,0.0,0.220239854132
histórico,0.0,0.389251929238
histórica,0.0,0.244662685381
histórias,0.0,0.123286208956
história,0.0,1.70357133897
herói,0.0,0.307577303518
herrera,0.0,0.0974865365748
heroes,0.0,0.554176893979
heriberto,0.0,0.0827787273835
henrique,0.0,0.952313623483
henning,0.0,0.092849262587
henderson,0.0,0.236801175399
hulse,0.0,0.0827787273835
humana,0.0,0.10473598876
hummels,0.0,0.0865525622801
ienes,0.0,0.145445073784
ilhas,0.0,0.0547440381913
ilegal,0.0,0.0425358387566
iker,0.0,0.171627609544
ii,0.0,0.226447117757
igualou,0.0,0.154594562364
igualmente,0.0,0.0462847202446
igualdade,0.0,0.163616499485
igualar,0.0,0.0682438265491
igualando,0.0,0.066907318011
igual,0.0,0.147610672986
iguais,0.0,0.135550818707
igor,0.0,0.0654033978735
igf,0.0,0.0440369601968
igda,0.0,0.370367443324
idêntica,0.0,0.0556812405326
hungria,0.0,0.166820998148
ido,0.0,0.113337048841
identificar,0.0,0.166301084416
identificado,0.0,0.0857992126629
identidade,0.0,0.0442913250886
ideias,0.0,0.49679927321
ideia,0.0,0.401573549622
ideal,0.0,0.127055398887
idade,0.0,0.240307061904
ida,0.0,0.296455840075
ibrahimovic,0.0,0.577212346455
ibra,0.0,0.152969066501
ibai,0.0,0.0974865365748
ia,0.0,0.234283396825
huntelaar,0.0,0.129835107536
heitor,0.0,0.615538027032
hector,0.0,0.132306647111
heavy,0.0,0.348267189841
granada,0.0,0.387772643165
greve,0.0,0.236891607328
grená,0.0,0.218953061167
greenlight,0.0,0.525003885775
graças,0.0,0.201226598522
graça,0.0,0.313352294241
gravidade,0.0,0.0802584232284
grave,0.0,0.13746590565
gratuitos,0.0,0.243711112455
gratuito,0.0,0.381017434805
gratuitamente,0.0,0.187782414568
gratuita,0.0,0.0682167399688
grandpas,0.0,0.0700180470635
grandeza,0.0,0.0654742667286
grand,0.0,0.431413214445
gramados,0.0,0.184452207258
gritar,0.0,0.0652448414383
gramado,0.0,0.114439733174
governo,0.0,0.557223840015
gostou,0.0,0.845472944348
gostoso,0.0,0.0846213194098
gosto,0.0,0.364051741568
gosta,0.0,0.0911300368992
gorogoa,0.0,0.150480789905
google,0.0,0.243509268329
gols,0.0,2.69286933272
golpe,0.0,0.0740577853036
goleiro,0.0,1.26493364393
goleia,0.0,0.184708881388
goleada,0.0,0.271219529061
golaço,0.0,0.10469409367
gritando,0.0,0.0344899730441
grito,0.0,0.0539541522738
heat,0.0,0.984955457179
gênero,0.0,0.278968533535
hdmi,0.0,0.0754087495064
hd,0.0,0.323013716478
haviam,0.0,0.0718594764311
haverá,0.0,0.265580844725
haver,0.0,0.0739440560985
haters,0.0,0.145178785832
hashtag,0.0,0.169656154327
hardcore,0.0,0.062780094908
habitual,0.0,0.0737951297624
habitantes,0.0,0.124559257912
habilidades,0.0,0.0970085950564
gómez,0.0,0.20930377528
gênio,0.0,0.141964687215
gêneros,0.0,0.248549318311
gustavo,0.0,0.158833670615
group,0.0,0.0666965132366
guilherme,0.0,0.165453983972
guerreiro,0.0,0.101665221835
guerra,0.0,0.243484108663
guardiola,0.0,1.81756412301
gta,0.0,0.183307928575
