word,V cluster value,tf norm value
dúvida,0.0,0.200189310773
dúvidas,0.0,0.226118307711
ea,0.0,1.20185438297
economia,0.0,0.0695583702012
econômica,0.0,0.103612488689
edgar,0.0,0.790972601321
duro,0.0,0.240702942986
duração,0.0,0.198817320706
durava,0.0,0.152804093367
duras,0.0,0.0564584446646
durante,0.0,3.25896696005
dura,0.0,0.13347894747
dupla,0.0,0.364484605746
dungeonland,0.0,0.192621803125
duelo,0.0,1.50055422439
dudu,0.0,0.218498799454
duas,0.0,2.24847688731
dualshock,0.0,0.241073149949
ds,0.0,0.816962060921
drogba,0.0,0.403926795241
driblou,0.0,0.0744977420894
drible,0.0,0.0465233645932
dreams,0.0,0.129328077832
encontrada,0.0,0.0723917101107
útil,0.0,0.0462847202446
encontram,0.0,0.0918329516921
espalmar,0.0,0.0676758418256
esforços,0.0,0.111583970793
eshop,0.0,0.288012684708
eslováquia,0.0,0.30094106089
eslovênia,0.0,0.166819065372
esp,0.0,0.12851253671
espalhando,0.0,0.100586259513
espanha,0.0,2.9656773629
escuta,0.0,0.0990739133529
espanhol,0.0,2.41562175014
espanhola,0.0,0.528097896531
espanhóis,0.0,0.261790930127
espaço,0.0,0.480470228136
espaços,0.0,0.286002812615
especiais,0.0,0.286966765491
escócia,0.0,0.161574427228
escritor,0.0,0.0538832080443
especialista,0.0,0.214984077301
escolha,0.0,0.311091501037
escanteio,0.0,0.392772697009
escapar,0.0,0.189946009496
escape,0.0,0.310062970327
esclarecer,0.0,0.143111216817
escola,0.0,0.25782310516
escolas,0.0,0.0648302509443
escolher,0.0,0.0553614165413
escrito,0.0,0.0563563354476
escolheu,0.0,0.0933430233826
escolhido,0.0,0.16854012073
esconder,0.0,0.166201622239
esconderam,0.0,0.147895857345
escondido,0.0,0.141886120125
escreveu,0.0,0.157949299698
especial,0.0,0.305349048409
especialistas,0.0,0.215527784732
es,0.0,0.120843357752
esposa,0.0,0.529818878459
espn,0.0,0.0901852115894
esport,0.0,0.105991220209
esporte,0.0,0.731144213392
esportes,0.0,0.0846826436521
esportivo,0.0,0.316903058694
esports,0.0,0.150330068148
espécie,0.0,0.149047943032
espero,0.0,0.11336558099
espírito,0.0,0.0975627645228
esq,0.0,0.123481583624
esquece,0.0,0.0969021187912
esquecer,0.0,0.181147901814
esquerda,0.0,0.952176839973
esquerdo,0.0,0.651365168984
espetacular,0.0,0.101118855951
esperava,0.0,0.239038332579
especialmente,0.0,0.175735617482
específico,0.0,0.0960217670858
especificamente,0.0,0.0672351137627
espectadores,0.0,0.228193178595
especula,0.0,0.0927739753233
especulado,0.0,0.103328643215
específica,0.0,0.0969021187912
específicas,0.0,0.12289393916
específicos,0.0,0.0540598450582
esperar,0.0,0.373339905871
espera,0.0,1.02352566136
esperado,0.0,0.135282515116
esperam,0.0,0.114082580721
esperamos,0.0,0.127740558395
esperando,0.0,0.129676864928
esperança,0.0,0.0874055019388
escala,0.0,0.137025329558
errou,0.0,0.0713196410871
encontrar,0.0,0.302330610605
ensina,0.0,0.0954523025321
engraçado,0.0,0.0464960612324
enix,0.0,0.353828050187
ennis,0.0,0.457438880846
enorme,0.0,0.130361130923
enquete,0.0,0.412593506
ensaiar,0.0,0.0487432682874
entanto,0.0,0.980735378703
engine,0.0,0.399722831088
entenda,0.0,0.158587172625
entender,0.0,0.410012696086
entendimento,0.0,0.0514990706269
entertainment,0.0,0.644950286811
entidade,0.0,0.413451430663
entidades,0.0,0.114010699968
english,0.0,0.128840490088
enfrentou,0.0,0.148993205134
entrada,0.0,0.705718599806
enfrenta,0.0,0.472049283213
encontraram,0.0,0.0566217052284
encontrava,0.0,0.0647752874563
encontro,0.0,0.381804992499
encontrou,0.0,0.178992762892
energia,0.0,0.209691043763
enfim,0.0,0.065298431246
enfrentado,0.0,0.082750524431
enfrentarão,0.0,0.102794578758
enfrentam,0.0,0.148908930952
enfrentando,0.0,0.109629362599
enfrentar,0.0,0.558751026314
enfrentaram,0.0,0.0837962446039
enfrentaria,0.0,0.087784686332
enfrentará,0.0,0.133399113438
entra,0.0,0.346768958475
entrado,0.0,0.154799982016
erros,0.0,0.274834904413
equilibrado,0.0,0.0491910849369
envolvido,0.0,0.163916320026
envolvimento,0.0,0.0718259123974
enxergada,0.0,0.124989717261
enxurrada,0.0,0.149964573796
ep,0.0,0.139613186299
episódio,0.0,0.046798013428
equilíbrio,0.0,0.210367277553
envolvendo,0.0,0.0901349305234
equipe,0.0,5.38402375813
equipes,0.0,1.7582655151
eric,0.0,0.262824243867
erik,0.0,0.382934925184
errado,0.0,0.0553967090893
erro,0.0,0.398809483951
envolveu,0.0,0.0588021508938
envolve,0.0,0.402332538261
entram,0.0,0.160043009381
entretanto,0.0,0.508368461911
entrando,0.0,0.0944195945192
entrar,0.0,0.587387750844
entraram,0.0,0.0953681790859
entrará,0.0,0.145883264062
entregar,0.0,0.213585618113
entregou,0.0,0.0931950363947
entretenimento,0.0,0.272191837662
enviar,0.0,0.0755070588557
entrevista,0.0,1.67739351422
entrevistas,0.0,0.148012193285
entrou,0.0,0.574212841332
entusiasta,0.0,0.098096179833
então,0.0,0.912363438092
envia,0.0,0.0516797996126
dividir,0.0,0.0738470533109
divertidos,0.0,0.182195148519
dividida,0.0,0.137300657389
dei,0.0,0.0919540530904
definida,0.0,0.200754501794
definido,0.0,0.10473435092
definir,0.0,0.307816248718
definitiva,0.0,0.116199847818
definição,0.0,0.133071156358
degola,0.0,0.249303469266
deixa,0.0,0.623355290637
defesa,0.0,1.53882235291
deixadas,0.0,0.0887533940482
deixam,0.0,0.171076572233
deixando,0.0,0.135335730949
deixar,0.0,0.882160938791
deixaram,0.0,0.283358405549
deixará,0.0,0.153184503127
defesas,0.0,0.0903616084551
defensor,0.0,0.369418359892
descansar,0.0,0.220192753025
deep,0.0,0.44769735228
decretou,0.0,0.0657569834353
dedada,0.0,0.0652651298003
dedicada,0.0,0.109573255232
dedicação,0.0,0.0739440560985
dedo,0.0,0.133275563469
dedos,0.0,0.0428903850921
defendendo,0.0,0.0455936630692
defensivo,0.0,0.0721025115127
defender,0.0,0.492459723995
defenderá,0.0,0.0719769493707
defendeu,0.0,0.34526235343
defendia,0.0,0.116316382766
defendida,0.0,0.101562331528
defendido,0.0,0.10652468433
deixe,0.0,2.16156875952
deixou,0.0,1.17002911364
del,0.0,0.501219281498
derrotar,0.0,0.224353492555
depressão,0.0,0.092849262587
der,0.0,0.0542577724936
deram,0.0,0.0768848363207
derrota,0.0,1.03171525729
derrotada,0.0,0.105128205128
derrotado,0.0,0.33195400747
derrotas,0.0,0.0974574009789
della,0.0,0.0871651146135
derrotou,0.0,0.393079333011
derrubado,0.0,0.0968527957897
desafiante,0.0,0.313124536884
desafiar,0.0,0.136765207048
desafio,0.0,0.759196482236
desafios,0.0,0.381502407909
depoimento,0.0,0.132059419896
dependendo,0.0,0.0757330880052
departamento,0.0,0.184162836704
dentro,0.0,1.84299175991
dentre,0.0,0.301543460524
demorou,0.0,0.279371750457
demorar,0.0,0.0638445402829
demonstrou,0.0,0.213501107893
demonstrações,0.0,0.187486252309
demonstração,0.0,0.34681854665
demonstrando,0.0,0.101347582313
demonstra,0.0,0.0628086584375
demonight,0.0,0.0871651146135
demo,0.0,0.322056786469
demanda,0.0,0.0335964927095
demais,0.0,0.563287569853
deluxe,0.0,0.545870875844
deco,0.0,0.107785984409
declarou,0.0,0.614617127976
declarações,0.0,0.241500117183
curva,0.0,0.0333649963409
cup,0.0,0.0472492747391
curiosamente,0.0,0.133982324288
curioso,0.0,0.0838965656188
curitiba,0.0,0.201684278359
cursos,0.0,0.0445071480186
curto,0.0,0.125834687947
custa,0.0,0.159524931168
cópia,0.0,0.0809966417187
custam,0.0,0.101768884574
custar,0.0,0.189942426232
custará,0.0,0.166226617853
custo,0.0,0.0631135615875
custou,0.0,0.0801815158414
cá,0.0,0.110610416012
cumprir,0.0,0.172823543842
cultura,0.0,1.0554858436
culpado,0.0,0.174819674779
culpa,0.0,0.528805889498
cujos,0.0,0.102024533362
cujo,0.0,0.124045211495
cuja,0.0,0.243411987095
cuida,0.0,0.0629679925828
cufa,0.0,0.259104360874
cubano,0.0,0.162471495982
críticas,0.0,0.474627503313
crítica,0.0,0.0748598318803
crédito,0.0,0.139571714538
cruzou,0.0,0.549822998579
cruzeiro,0.0,0.717280265293
cruzamento,0.0,0.652845736665
cruzado,0.0,0.236604372493
câmera,0.0,0.164882103061
cópias,0.0,0.185074476176
declaração,0.0,0.191893484177
decidiu,0.0,0.203735672808
daí,0.0,0.226750828263
dead,0.0,0.521397533987
debate,0.0,0.130436021699
decepcionou,0.0,0.0686263873319
decidido,0.0,0.0724109672361
decidir,0.0,0.287540197432
decisiva,0.0,0.243832872617
dada,0.0,0.112516246416
decisivo,0.0,0.217540740985
decisão,0.0,1.44735579642
decisões,0.0,0.131511511788
declara,0.0,0.174752013207
declarado,0.0,0.159916169586
declarar,0.0,0.215863006285
davis,0.0,0.0740208312182
david,0.0,0.878304689376
dava,0.0,0.0874797276922
datas,0.0,0.136457929351
data,0.0,1.38301237739
dash,0.0,0.0956862241184
dark,0.0,0.10190995929
dar,0.0,1.06163128201
daquilo,0.0,0.0511080242045
daqui,0.0,0.0674977719533
danos,0.0,0.21081178321
danilo,0.0,0.147174247728
daniel,0.0,0.144929062741
dando,0.0,0.209592032256
dana,0.0,0.346240004055
dados,0.0,0.396052114747
dado,0.0,0.137111991717
desarmado,0.0,0.0876914988759
descanso,0.0,0.108897701395
divertir,0.0,0.0780399346805
dirigentes,0.0,0.194551232633
direto,0.0,0.294284353468
diretor,0.0,0.772166338075
diretores,0.0,0.0534070782633
diretoria,0.0,0.389063638816
direção,0.0,0.349715208452
dirigente,0.0,0.318941548818
dirigida,0.0,0.0946426720108
direitos,0.0,0.344488119494
dirigiu,0.0,0.0936137908992
disco,0.0,0.0947661601969
discrepância,0.0,0.0619125217694
discreto,0.0,0.0952032609406
discriminação,0.0,0.101066075428
discurso,0.0,0.1065031447
diretamente,0.0,0.375482295134
direito,0.0,1.0216704826
descarta,0.0,0.22606695451
digo,0.0,0.0826678676149
dificultar,0.0,0.056924107587
difíceis,0.0,0.178830893226
difícil,0.0,0.716807016099
digitais,0.0,0.406030613429
digital,0.0,0.50918543774
digitalmente,0.0,0.270911645347
diminuir,0.0,0.0942547187152
direita,0.0,0.58460716536
diminuiu,0.0,0.0941077316641
dinamarca,0.0,0.28231867382
dinamismo,0.0,0.0560241625212
dinheiro,0.0,0.543871325234
direcionais,0.0,0.077217313627
direct,0.0,0.323119422696
discussão,0.0,0.223047483179
discussões,0.0,0.0698325172414
discutida,0.0,0.189177016911
diversas,0.0,0.222688845876
distintas,0.0,0.411413881801
distribuição,0.0,0.119971425859
distribuídos,0.0,0.0900356648263
distrital,0.0,0.0739554857867
distância,0.0,0.523590854121
dita,0.0,0.102879953148
diversidade,0.0,0.139795971407
discutir,0.0,0.178884637261
diversificada,0.0,0.102192767362
diversos,0.0,0.199202317503
diversão,0.0,0.0929019337414
divertida,0.0,0.17926788761
divertido,0.0,0.112332706833
estabeleceu,0.0,0.0794240581494
distantes,0.0,0.10551601977
distante,0.0,0.0735856689888
disseram,0.0,0.131400388842
disputou,0.0,0.13850137632
disputar,0.0,0.345722983267
disputam,0.0,0.147726104624
disputados,0.0,0.109556454936
disputadas,0.0,0.0874352646718
disputada,0.0,0.559234752254
disputa,0.0,0.91332766438
disponível,0.0,0.967459456642
disponíveis,0.0,0.493522508805
disponibilizados,0.0,0.242487287975
disponibilizado,0.0,0.189725017939
disponibilizada,0.0,0.150061337934
disparando,0.0,0.0640038649736
disney,0.0,0.091584180709
dificuldades,0.0,0.415931842511
dificuldade,0.0,0.284107619521
diferenças,0.0,0.184268441339
despedida,0.0,0.261443949925
design,0.0,0.726752955934
designer,0.0,0.413377093509
designers,0.0,0.187434192233
desistiu,0.0,0.102227290575
desmente,0.0,0.142266552508
despede,0.0,0.0671856070638
desperdiçada,0.0,0.100512952289
destaques,0.0,0.419044153364
desperdiçar,0.0,0.0738693257415
desperdiçou,0.0,0.229260326307
despertar,0.0,0.134843633473
destaca,0.0,0.0359867996788
destacar,0.0,0.208832628967
destacou,0.0,0.262994468991
desfalques,0.0,0.0859445999637
desfalque,0.0,0.121777911211
desespero,0.0,0.143574478451
desenvolvimento,0.0,1.28806334082
desenvolvidos,0.0,0.112787256668
desenvolvido,0.0,0.32969404104
desenvolvedores,0.0,0.878914186533
desenvolvedor,0.0,0.41799093746
desempenho,0.0,0.22731520362
desejo,0.0,0.118133773619
desde,0.0,1.67547953777
desculpe,0.0,0.0674067950065
desculpas,0.0,0.191894560876
descrito,0.0,0.111277240087
descobriu,0.0,0.126372963693
descobrir,0.0,0.219575338913
descobrimos,0.0,0.111810192697
destaque,0.0,0.250053576134
destino,0.0,0.20062922804
diferença,0.0,0.46230483423
diablo,0.0,0.390281678652
devido,0.0,0.669678587858
dez,0.0,1.54728679307
dezembro,0.0,0.58398361478
dezenas,0.0,0.163971458883
di,0.0,0.533800586844
dia,0.0,5.32093077415
diante,0.0,0.742659138137
destruiu,0.0,0.0819704121923
dias,0.0,1.8005169387
dicas,0.0,0.0417514517085
diego,0.0,0.469211309918
diferenciado,0.0,0.116596755129
diferente,0.0,1.28794304583
diferentes,0.0,0.920108720731
device,0.0,0.323925308056
devemos,0.0,0.059681107931
developers,0.0,0.0845936399996
dev,0.0,0.100192487085
deus,0.0,0.215518931075
deu,0.0,1.35933965713
detido,0.0,0.130786762256
determinar,0.0,0.11933062291
determinado,0.0,0.130162445337
detentor,0.0,0.145702168755
detalhes,0.0,0.956703899435
detalha,0.0,0.123956327223
desviou,0.0,0.299107581773
desviar,0.0,0.166574038335
desvia,0.0,0.0425358387566
desvantagem,0.0,0.10182664954
destruída,0.0,0.0786249720555
estabelecer,0.0,0.0777552377399
estacionado,0.0,0.0821416918754
estabelecida,0.0,0.0726671601145
globo,0.0,0.163497411819
ginásio,0.0,0.471880872306
giorgio,0.0,0.115576229611
giovanni,0.0,0.104062598746
giovinco,0.0,0.0681518034079
girl,0.0,0.20801550572
global,0.0,0.443200667752
glover,0.0,0.0760479956445
gigantesco,0.0,0.0370963083926
go,0.0,0.0531616972156
goiás,0.0,0.570708364427
goiânia,0.0,0.062229114244
gol,0.0,3.91517632453
golaço,0.0,0.10469409367
gold,0.0,0.397807375017
gil,0.0,0.122821431751
gigante,0.0,0.230634352762
gráfico,0.0,0.102812309454
geral,0.0,0.36901553143
gelsenkirchen,0.0,0.113362443566
generation,0.0,0.161987268954
genialidade,0.0,0.108102684607
gente,0.0,1.47691429217
gera,0.0,0.290036339426
gerador,0.0,0.0697042451541
geralmente,0.0,0.150599317492
gibraltar,0.0,0.571370058511
gerando,0.0,0.0415555193667
gerar,0.0,0.122113212041
geração,0.0,0.746026074762
gerente,0.0,0.361001566743
gerou,0.0,0.151261401401
geórgia,0.0,0.192590612489
goleada,0.0,0.271219529061
goleia,0.0,0.184708881388
goleiro,0.0,1.26493364393
grená,0.0,0.218953061167
gratuitos,0.0,0.243711112455
grave,0.0,0.13746590565
gravidade,0.0,0.0802584232284
graça,0.0,0.313352294241
graças,0.0,0.201226598522
greenlight,0.0,0.525003885775
greve,0.0,0.236891607328
golpe,0.0,0.0740577853036
gritando,0.0,0.0344899730441
gritar,0.0,0.0652448414383
grito,0.0,0.0539541522738
group,0.0,0.0666965132366
grupo,0.0,2.7649274719
grupos,0.0,0.289713149426
gratuito,0.0,0.381017434805
gratuitamente,0.0,0.187782414568
gratuita,0.0,0.0682167399688
grandpas,0.0,0.0700180470635
grandeza,0.0,0.0654742667286
grand,0.0,0.431413214445
granada,0.0,0.387772643165
gramados,0.0,0.184452207258
gramado,0.0,0.114439733174
governo,0.0,0.557223840015
gostou,0.0,0.845472944348
gostoso,0.0,0.0846213194098
gosto,0.0,0.364051741568
gosta,0.0,0.0911300368992
gorogoa,0.0,0.150480789905
google,0.0,0.243509268329
gols,0.0,2.69286933272
gears,0.0,0.052018718792
gdc,0.0,0.195915719838
gdansk,0.0,0.137431412017
fácil,0.0,0.344818104755
funções,0.0,0.0940508184934
futebol,0.0,3.301483074
futura,0.0,0.0923478697286
futuro,0.0,0.667979459367
fábio,0.0,0.18141442942
fábregas,0.0,0.262343569977
fã,0.0,0.233107881967
gabriel,0.0,0.324940207461
fãs,0.0,0.415607990325
física,0.0,0.187058527699
fórmula,0.0,0.385234018475
fórum,0.0,0.157046530485
fóruns,0.0,0.141214230661
fôlego,0.0,0.250997312447
função,0.0,0.100946263521
fundo,0.0,0.435859087015
fundamental,0.0,0.195695551055
fundadores,0.0,0.160406311334
fundadora,0.0,0.0631136303264
fundador,0.0,0.2212420793
funcionários,0.0,0.118518870983
funcionar,0.0,0.220041509438
funciona,0.0,0.122071406712
full,0.0,0.0965683119129
fugir,0.0,0.287892495691
frustração,0.0,0.219371151021
frequência,0.0,0.142410513033
frequentes,0.0,0.13416889674
frente,0.0,1.38076539741
free,0.0,0.237344177677
fred,0.0,0.156393286503
fúria,0.0,0.190953434387
gaikai,0.0,0.349042547896
gb,0.0,0.206855338749
garrafa,0.0,0.185698525174
garantindo,0.0,0.0728552207206
garantir,0.0,0.310467107287
garantiu,0.0,0.209801470223
garcia,0.0,0.0999820450981
garotas,0.0,0.112274456351
garoto,0.0,0.451375312644
garros,0.0,0.307270873335
galaxy,0.0,0.246991092453
gastar,0.0,0.0936364935697
gastou,0.0,0.17399500622
gatas,0.0,0.193747903661
gatilhos,0.0,0.0860402062498
gays,0.0,0.303156737383
gazeta,0.0,0.495927046184
garantida,0.0,0.22356237022
garantia,0.0,0.0488618228792
garante,0.0,0.167541224233
ganhou,0.0,0.819558279494
ganhos,0.0,0.119632590538
ganhará,0.0,0.279700776941
ganharem,0.0,0.0824393606256
ganhar,0.0,0.399626192736
ganhamos,0.0,0.15979131164
ganha,0.0,0.371747597339
gaming,0.0,0.284395091381
gamer,0.0,0.343133253972
gameplay,0.0,0.309727122258
gamepads,0.0,0.13906196083
gamepad,0.0,0.632590504077
galos,0.0,0.390937061858
galera,0.0,0.143394581467
gráfica,0.0,0.278659625242
gráficos,0.0,0.363979654549
estabelecidas,0.0,0.0634666735466
ilhas,0.0,0.0547440381913
igualmente,0.0,0.0462847202446
igualou,0.0,0.154594562364
ii,0.0,0.226447117757
iii,0.0,0.489394990388
iker,0.0,0.171627609544
ilegal,0.0,0.0425358387566
iluminação,0.0,0.137700157758
igualar,0.0,0.0682438265491
imagem,0.0,1.06913648523
imagina,0.0,0.0604910881106
imediatamente,0.0,0.259923809119
impactantes,0.0,0.0720317367309
impacto,0.0,0.0796434583364
impede,0.0,0.0847617224373
igualdade,0.0,0.163616499485
igualando,0.0,0.066907318011
grátis,0.0,0.177654512032
identificar,0.0,0.166301084416
idade,0.0,0.240307061904
ideal,0.0,0.127055398887
ideia,0.0,0.401573549622
ideias,0.0,0.49679927321
identidade,0.0,0.0442913250886
identificado,0.0,0.0857992126629
ido,0.0,0.113337048841
igual,0.0,0.147610672986
idêntica,0.0,0.0556812405326
ienes,0.0,0.145445073784
igda,0.0,0.370367443324
igf,0.0,0.0440369601968
igor,0.0,0.0654033978735
iguais,0.0,0.135550818707
impedimento,0.0,0.134584036181
impedindo,0.0,0.0536878453766
impedir,0.0,0.362031084301
inclusão,0.0,0.0520494532488
incentiva,0.0,0.0415555193667
incentivo,0.0,0.148497689426
incidente,0.0,0.0957069590412
incluindo,0.0,0.488338246795
incluir,0.0,0.0488334949246
inclusive,0.0,0.549288790729
incrível,0.0,0.194260224601
impediu,0.0,0.0677026429753
incêndio,0.0,0.860493745566
indefinido,0.0,0.0544537048353
independent,0.0,0.0852479826
independente,0.0,0.418794353653
independentes,0.0,1.09101463388
independência,0.0,0.182647069219
incendiar,0.0,0.347196437486
in,0.0,0.976059295425
impulsionar,0.0,0.106951423439
impressões,0.0,0.175775611785
impressionantes,0.0,0.0972638693494
impressionante,0.0,0.0885873357867
imprensa,0.0,1.11915760667
impostos,0.0,0.107520925918
imposto,0.0,0.194955261484
impossível,0.0,0.314650924244
importância,0.0,0.1765274207
importar,0.0,0.139715073539
importantes,0.0,0.212088317128
importante,0.0,0.801844667131
importa,0.0,0.200655593765
impor,0.0,0.0955936492076
implementada,0.0,0.104610914928
ida,0.0,0.296455840075
ibrahimovic,0.0,0.577212346455
ibra,0.0,0.152969066501
hd,0.0,0.323013716478
hardcore,0.0,0.062780094908
hashtag,0.0,0.169656154327
haters,0.0,0.145178785832
haver,0.0,0.0739440560985
haverá,0.0,0.265580844725
haviam,0.0,0.0718594764311
hdmi,0.0,0.0754087495064
heriberto,0.0,0.0827787273835
heat,0.0,0.984955457179
heavy,0.0,0.348267189841
hector,0.0,0.132306647111
heitor,0.0,0.615538027032
henderson,0.0,0.236801175399
henning,0.0,0.092849262587
halo,0.0,0.66762101127
habitual,0.0,0.0737951297624
habitantes,0.0,0.124559257912
habilidades,0.0,0.0970085950564
gómez,0.0,0.20930377528
gênio,0.0,0.141964687215
gêneros,0.0,0.248549318311
gênero,0.0,0.278968533535
gustavo,0.0,0.158833670615
guilherme,0.0,0.165453983972
guerreiro,0.0,0.101665221835
guerra,0.0,0.243484108663
guardiola,0.0,1.81756412301
gta,0.0,0.183307928575
grêmio,0.0,0.668832478187
grécia,0.0,0.0865525622801
grã,0.0,0.184386880836
henrique,0.0,0.952313623483
heroes,0.0,0.554176893979
ibai,0.0,0.0974865365748
hsbc,0.0,0.274539649534
hora,0.0,0.431579549374
horas,0.0,1.23511834154
horizonte,0.0,0.309005323298
horse,0.0,0.085137193488
horário,0.0,0.866849949354
hotel,0.0,0.0994735190695
hugo,0.0,0.0498017447724
herrera,0.0,0.0974865365748
hulse,0.0,0.0827787273835
humana,0.0,0.10473598876
hummels,0.0,0.0865525622801
hungria,0.0,0.166820998148
huntelaar,0.0,0.129835107536
ia,0.0,0.234283396825
homossexuais,0.0,0.180208285407
homofobia,0.0,0.0926372903152
homens,0.0,0.406145818333
homenagem,0.0,0.140847650949
homem,0.0,0.8091398509
home,0.0,0.229019098591
holofotes,0.0,0.13332597641
holandês,0.0,0.0770225021333
holandeses,0.0,0.0868019592444
holanda,0.0,0.880027476352
hoje,0.0,1.00284689783
hit,0.0,0.220239854132
histórico,0.0,0.389251929238
histórica,0.0,0.244662685381
histórias,0.0,0.123286208956
história,0.0,1.70357133897
herói,0.0,0.307577303518
frases,0.0,0.19945146396
frase,0.0,0.118598172656
frança,0.0,0.95542966429
experimentais,0.0,0.0726323351519
existência,0.0,0.164560891369
expandir,0.0,0.118054138251
expansão,0.0,0.106276894718
expectativa,0.0,0.314696478633
expectativas,0.0,0.379884471902
experiente,0.0,0.185212676094
experimentar,0.0,0.092265887445
existentes,0.0,0.0428903850921
experiência,0.0,0.783987891163
experiências,0.0,0.22120253064
explica,0.0,0.290216068707
explicado,0.0,0.0666886714381
explicando,0.0,0.0460824329212
explicar,0.0,0.169385910229
existir,0.0,0.109859114399
existente,0.0,0.0512130095331
franquias,0.0,0.110223835805
executivos,0.0,0.0941885446098
exclusiva,0.0,0.609400434374
exclusivamente,0.0,0.12336563063
exclusividade,0.0,0.289283149924
exclusivo,0.0,0.469786851264
exclusivos,0.0,0.220541721265
executivo,0.0,1.31299292066
executou,0.0,0.0650644346105
existem,0.0,0.405266972791
exemplo,0.0,1.04696330729
exemplos,0.0,0.0816576822543
exerceu,0.0,0.0990739133529
exibição,0.0,0.071719660672
exista,0.0,0.0604943724526
existe,0.0,0.484443834854
explicou,0.0,0.261329341554
explorar,0.0,0.093341034353
explosivo,0.0,0.0502416310606
falha,0.0,0.157183613973
fala,0.0,0.121537543109
falado,0.0,0.114644547888
falando,0.0,0.401710699349
falar,0.0,0.505168132627
falava,0.0,0.039263231907
falei,0.0,0.136224067531
falharam,0.0,0.130362866631
exposição,0.0,0.172255914724
falou,0.0,0.147274193248
falta,0.0,1.14632956726
faltam,0.0,0.158848318624
faltando,0.0,0.144835098828
faltou,0.0,0.102304075601
familiares,0.0,0.0533030406635
facilidade,0.0,0.0745335455395
faciais,0.0,0.250025953044
