3.194437346811e-03,1.810101979937e-01,7.500488401514e-02,3.645583468359e-02,1.044585955043e-176
3.809446619024e-02,3.906826194749e-02,5.549288758470e-284,1.603463880404e-02,1.456445876394e-01
1.702036417460e-07,3.291331481223e-02,0.000000000000e+00,5.701840328951e-02,1.417726996736e-191
4.132643342140e-03,4.776193762861e-02,1.772834455335e-217,1.032038083689e-01,1.674068184785e-85
3.291527965293e-02,2.994587135342e-01,5.049653439018e-02,9.252498142559e-01,8.849964794969e-134
9.342413801513e-03,8.139822503588e-02,8.510556755003e-303,2.943844372192e-02,7.255348901665e-52
4.593086887522e-02,1.016686554828e-02,4.092075259376e-117,1.215193489974e-01,2.385984813296e-45
1.941974796499e-02,3.627125150032e-02,3.803867362955e-73,1.793122324743e-02,4.313749551613e-65
1.970709785219e-01,4.266725588224e-03,1.687362848589e-89,1.433828135131e-02,3.136134716090e-02
1.688722744576e-07,7.988515661287e-02,0.000000000000e+00,3.348792523725e-03,2.412353321579e-200
3.784037698308e-11,9.175217417790e-08,0.000000000000e+00,9.073304678665e-02,0.000000000000e+00
6.669990276884e-02,2.570500338389e-03,5.488029191380e-118,1.045051218749e-02,1.971115105858e-03
6.141200043658e-02,2.687047677197e-02,1.560485127500e-158,2.314626264827e-02,5.215896902342e-18
6.634766438121e-12,1.057860323036e-01,0.000000000000e+00,1.842420556379e-02,0.000000000000e+00
1.138097435663e-01,7.928961571638e-03,2.019908665036e-43,5.939408526188e-06,9.963054981979e-12
1.601349320767e-10,2.294169508581e-01,0.000000000000e+00,2.050558649294e-01,0.000000000000e+00
9.733999008318e-11,4.228601747274e-02,0.000000000000e+00,1.637018927441e-01,0.000000000000e+00
1.834559286959e-06,7.584543098979e-02,1.332547853912e-02,2.597825551984e-01,0.000000000000e+00
1.943513052480e-02,1.319311713599e-05,4.606678108664e-207,4.617183804104e-02,6.137664252793e-38
1.302843077327e-28,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.656878472352e-01
8.647273274740e-02,1.902056556570e-34,9.915495707944e-02,4.990199624506e-37,7.783909042756e-02
2.326887702301e-01,4.169262087542e-02,5.044194614328e-188,6.824146402583e-02,6.917612118292e-01
1.216182167366e-28,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.070819403346e-01
2.990902758683e-01,2.209587442414e-05,1.109152700944e-88,6.932424998691e-04,3.448766309159e-02
1.199373553244e-01,3.078499588857e-03,9.597089133500e-137,9.587979874708e-03,1.596731837093e-01
6.969948153635e-05,3.784053170861e-01,0.000000000000e+00,3.343643423001e-01,3.516757644990e-118
1.403630049883e-04,1.922043877308e-01,0.000000000000e+00,7.043455532165e-02,1.541166431301e-167
1.459414708003e-02,5.633244387907e-04,0.000000000000e+00,8.315352670148e-02,1.182724040485e-01
1.737193329098e-07,1.074005079262e-01,0.000000000000e+00,4.399025966558e-02,3.208763933801e-174
2.394947696530e-02,3.172181798107e-02,1.955789400225e-179,1.261888622004e-01,1.151903765542e-45
3.757810614383e-02,4.339618079684e-02,3.108713471944e-28,5.982553449313e-02,8.307730039998e-78
5.670408923269e-02,2.301943583821e-02,1.435606547121e-318,1.216628746336e-01,4.957432768292e-20
5.246427206908e-02,8.193042593648e-02,1.582202230474e-138,1.146848081643e-01,2.601125530095e-66
1.685356012325e-01,5.419936490568e-01,1.133303709362e-257,5.512137251979e-01,3.092336577432e-36
1.124041832685e-01,1.474914190411e-01,0.000000000000e+00,3.223762943950e-02,2.084440944234e-02
5.001409621897e-02,1.186973495977e-01,0.000000000000e+00,3.197982157434e-01,3.163276428554e-38
2.647705567222e-01,1.534879090921e-06,3.374125863939e-97,3.037968792625e-06,9.458322044474e-02
2.911204267223e-01,4.691587170147e-03,3.380506815048e-166,1.228969729325e-01,1.860236333108e-01
2.164238319638e-02,6.771801897498e-04,2.467251648125e-266,3.577786533385e-02,1.594663839982e-10
2.050421816544e-02,3.408652970245e-03,0.000000000000e+00,4.575000407271e-02,2.140297020532e-02
7.718307962009e-19,0.000000000000e+00,2.602455335763e-02,0.000000000000e+00,1.708134632866e-01
4.828687567678e-02,6.080719441862e-16,3.868106653946e-07,9.999797037788e-14,1.135192873653e-02
5.381197762471e-02,4.478878108397e-17,4.188258482530e-03,9.535475449568e-17,2.062152495874e-02
1.419922517287e-01,6.376211457254e-16,4.170102269358e-11,7.069302133681e-15,1.171140202061e-01
1.839237362565e-02,7.154501068339e-02,1.015615513527e-01,3.113379714368e-02,7.478733401747e-142
2.894963598054e-01,3.221607451330e-02,7.504304477176e-195,2.124213054888e-01,8.306111710350e-02
2.035792404084e-01,4.113408773157e-21,5.644298199404e-02,1.158737704255e-21,2.216144127268e-02
1.370742564830e+00,4.539901122180e-02,3.165191044944e-73,1.636330893983e-01,1.047711562603e-05
6.215172793234e-05,1.517861861008e-01,0.000000000000e+00,3.377596104363e-02,9.189305303434e-97
3.112345308839e-01,1.645159313359e-02,7.812190560843e-73,1.273630698503e-01,8.046393842129e-14
1.209774778050e-01,3.451456182770e-01,5.378032359631e-02,6.111395816162e-02,1.834692577747e-84
1.110573530795e-05,1.111686256777e-01,4.760980220562e-188,2.088944218564e-02,3.711140179194e-136
3.103441565387e-01,8.770857667595e-03,1.309590422143e-01,4.140978016607e-04,3.922078695171e-36
3.466228991193e-01,4.452527425883e-01,6.572381569652e-02,3.808417122317e-01,2.026428512677e-69
2.588320193986e-02,4.661420739208e-02,0.000000000000e+00,2.131726672759e-02,4.520532590743e-02
3.991917115584e-02,2.013060297004e-03,8.936843875243e-143,2.771060727784e-02,2.097207912366e-05
2.887275553517e-02,6.651143771419e-16,3.087644258658e-41,2.836177682536e-15,1.638482782664e-01
1.118906367377e+00,3.777973647349e-15,2.103703977161e-01,4.616084376045e-16,6.863943267185e-05
3.395416138158e-11,3.440928622963e-02,0.000000000000e+00,5.884701387236e-02,0.000000000000e+00
1.917793028378e-03,1.469653008324e-01,7.405266017590e-02,4.972718328259e-03,5.893491172268e-163
5.903072434260e-02,2.768842918887e-10,4.446654104916e-75,3.121843853235e-11,9.321919178524e-02
7.925886855670e-05,3.547138981451e-02,1.333150383001e-248,6.292047636977e-01,2.139737325515e-120
5.872243473572e-02,2.128553706246e-02,7.035379187182e-287,9.241608070706e-02,2.758033221855e-13
9.857121304346e-02,1.924908943860e-04,6.621912396276e-42,2.458454235132e-02,2.352388500245e-17
6.851986556913e-04,3.093788281197e-01,8.208143035288e-299,3.697411150311e-02,5.987072482973e-76
7.728756570502e-03,1.665398002223e-01,9.015579777442e-254,5.112242871246e-03,2.891554015972e-54
6.570627866373e-02,3.959691572881e-02,0.000000000000e+00,8.807361336362e-03,1.103571332076e-06
5.493164765739e-02,6.447981506260e-02,0.000000000000e+00,3.233421322867e-02,6.724615448614e-08
1.405479302743e-02,1.813536669802e-01,2.313197994218e-231,7.756158546771e-04,2.656219966485e-33
1.052911951451e-02,1.786567283885e-02,3.500441181139e-65,1.429891156561e-02,3.256493832619e-02
1.192108463018e-08,5.691620477415e-01,0.000000000000e+00,6.179706672816e-08,0.000000000000e+00
3.206902206740e-02,2.635439909099e-02,2.906318382558e-304,2.756865348421e-02,3.131022566638e-02
8.063661716284e-09,5.802914435471e-01,0.000000000000e+00,2.197954911415e-05,0.000000000000e+00
1.159067244488e-01,2.481736390487e-04,8.606078986699e-167,6.295524775888e-02,2.418889469604e-02
9.628157580389e-12,6.545028682190e-02,0.000000000000e+00,2.218465425370e-02,0.000000000000e+00
2.805492232435e-03,4.665514792280e-03,5.733329392932e-112,6.616494203974e-02,8.415067198340e-83
5.796067211032e-07,9.550324577439e-02,9.148221923796e-02,1.936349485499e-02,0.000000000000e+00
7.271369007959e-02,8.307342481234e-02,6.103814418166e-259,1.043557069625e-02,2.032731270220e-02
1.294910635576e-03,8.168460834331e-03,1.014504629670e-184,9.472262592856e-02,1.889052092884e-105
8.336033912656e-03,5.961521553722e-03,1.942329777335e-165,1.164960620213e-01,9.157677272067e-87
1.762765985955e-28,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.292992103975e-01
2.040401298765e-09,7.430688332762e-02,0.000000000000e+00,2.247803269544e-01,0.000000000000e+00
1.854331473018e-02,2.470758381949e-02,7.753269022913e-247,2.333541264168e-02,2.111800293293e-25
3.509290248097e-08,1.507065910883e-01,0.000000000000e+00,9.374524137652e-02,3.772164129058e-201
3.342200776992e-03,1.429470667965e-03,0.000000000000e+00,2.712877622719e-01,5.492984108336e-81
1.392050874489e-02,1.343664154091e-02,1.282270316074e-02,1.293976298736e-01,6.515330547792e-114
2.288636811560e-02,1.389119396363e-02,2.873201057822e-233,2.024783220944e-03,3.336033310014e-02
3.484350091129e-28,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.718948936490e-01
7.020302433845e-02,8.371639087470e-03,1.557306111172e-165,1.120653670816e-02,1.119003146003e-01
6.711902492411e-25,8.445274121806e-222,0.000000000000e+00,5.651571260719e-224,2.245515454936e-01
1.633911203882e-02,3.680471978159e-02,2.811596562504e-73,8.290659686192e-02,1.581544108171e-96
1.712621983291e-02,3.171773390942e-02,2.305690799240e-148,5.351236928450e-02,4.702930011739e-75
1.228414859310e-11,9.000158786139e-02,0.000000000000e+00,2.009415814082e-02,0.000000000000e+00
1.100685353638e-09,4.255546927335e-02,0.000000000000e+00,5.597391689617e-02,0.000000000000e+00
1.931582359657e-09,1.899221933092e-02,2.151590898767e-135,6.763210738319e-02,0.000000000000e+00
9.954121073531e-06,1.782213469185e-01,6.527615808806e-85,2.938770910066e-01,1.123679787501e-228
3.085912636558e-09,2.446401983674e-01,1.011197622203e-163,2.052461470041e-01,0.000000000000e+00
3.145190939051e-01,3.146346543616e-01,5.170577758783e-97,3.811087332070e-02,4.918333986596e-20
1.019596944357e-01,1.258440368368e-01,1.545823274594e-99,3.544547683793e-01,1.017154539742e-59
3.836899185604e-02,1.060079765473e-03,6.772525578117e-106,9.985435663753e-04,1.437312891925e-03
8.501782370826e-12,1.279123413618e-02,0.000000000000e+00,6.029855682944e-02,0.000000000000e+00
1.747605025205e-22,6.637758866846e-168,1.790004537404e-01,6.413245433405e-172,5.148739108851e-150
7.497875458597e-02,1.274541859314e-09,1.037233247020e-44,1.447475225190e-09,5.370006542685e-02
9.160598814080e-12,7.409175681483e-02,0.000000000000e+00,1.737030742379e-01,0.000000000000e+00
1.141329431968e-10,1.758873185307e-01,0.000000000000e+00,2.230145059330e-01,0.000000000000e+00
3.693175746908e-09,1.339517091918e-01,0.000000000000e+00,3.934246265037e-02,3.111179836103e-290
4.131400883158e-10,1.312214431344e+00,0.000000000000e+00,2.463331135253e-01,0.000000000000e+00
4.449870086831e-02,2.597905517187e-21,3.709801301108e-04,1.859120235581e-10,5.392161788548e-02
4.038296617744e-02,2.509481618521e-02,0.000000000000e+00,6.063047830896e-02,2.026804927215e-15
2.492854165830e-02,1.200059597068e-02,1.576121707772e-183,3.236936662327e-02,3.564939731582e-11
4.948781410049e-02,2.294287480932e-10,1.016883046825e-43,6.778783220392e-10,1.638971871200e-20
8.004206950995e-15,3.480794146852e-110,1.711276002576e-67,9.454226946251e-109,2.132415865926e-01
1.028200742293e-10,1.793605674574e-01,0.000000000000e+00,1.317707033317e-01,0.000000000000e+00
1.788175784306e-07,6.248314257709e-01,9.398794735362e-290,6.508059223337e-01,1.883443643386e-198
1.520430364658e-01,3.615675307225e-01,3.708944078212e-02,3.336034765185e-02,7.065347283793e-57
1.004634077161e-02,7.786779438480e-02,0.000000000000e+00,2.103844198475e-02,5.390612661839e-45
1.127823254759e-10,1.767457867992e-01,0.000000000000e+00,1.852371752863e-01,0.000000000000e+00
4.035549586988e-08,6.336405010210e-02,0.000000000000e+00,6.697451315543e-02,4.222093591510e-254
6.990922166623e-08,9.432233863178e-02,0.000000000000e+00,1.812940138350e-01,2.773549577643e-196
1.367544603683e-10,1.004471192112e-01,0.000000000000e+00,7.508889561195e-02,0.000000000000e+00
4.065041688881e-02,1.831123124676e-02,1.270960530811e-06,3.440245680462e-02,5.871212363462e-49
5.435501602253e-02,9.299178161678e-03,1.194154348784e-185,7.049223762523e-03,5.417092010955e-11
8.264145067329e-02,3.770402251250e-02,2.116905733775e-107,1.306331722152e-02,3.833534956862e-14
2.797612422960e-11,9.701964140699e-02,0.000000000000e+00,5.990435185395e-03,0.000000000000e+00
1.034567050034e+00,3.280829485957e-08,1.916710498223e-29,1.706121447609e-08,1.181119594466e-01
9.391989082123e-03,1.197220684740e-01,0.000000000000e+00,3.980302416679e-02,8.938746069288e-38
2.021637138593e-05,5.541825821185e-02,8.849469331393e-282,6.461047972678e-02,4.896514693656e-118
1.425708806651e-01,4.390082208610e-05,1.905075859894e-68,3.397838268599e-05,2.024861062662e-02
3.617516973532e-02,2.249211309565e-02,1.039978899532e-172,1.072419667541e-02,7.681010379022e-10
9.314880403123e-01,3.400899251449e-01,6.389927790571e-178,1.831334999171e-01,4.166669727707e-01
1.588980926940e-10,1.866488598176e-01,0.000000000000e+00,3.840842270549e-02,0.000000000000e+00
3.857674888561e-11,2.776727218399e-01,0.000000000000e+00,2.340176879015e-01,0.000000000000e+00
6.636827329709e-02,4.641867946942e-03,0.000000000000e+00,1.188653798642e-01,5.017272128224e-02
8.430252976331e-05,5.747944942604e-03,0.000000000000e+00,1.252883503595e-02,1.581215418601e-01
2.423787354821e-11,1.112316986510e-01,0.000000000000e+00,1.253401193134e-02,0.000000000000e+00
5.887466652199e-28,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.065702062256e-01
1.662372873037e-02,7.323630748840e-02,7.601396896475e-194,1.019570320157e-01,2.605782433704e-49
8.149879700121e-03,4.617231739787e-02,0.000000000000e+00,1.282024191039e-02,7.238673358441e-32
5.431820869856e-01,2.937940993299e-01,5.717219426804e-211,1.985133194260e-01,4.311930670761e-02
1.733131793671e-03,2.150115004854e-03,0.000000000000e+00,1.585526744626e-02,7.205334736784e-02
2.819411204611e-02,3.319805033288e-03,3.058395590707e-139,2.910706265291e-02,8.050629896390e-27
6.056298185253e-03,2.130553036172e-48,2.099776063953e-02,4.177717943234e-49,1.154674287802e-01
1.511441632977e-04,5.932587256440e-02,2.160514117551e-150,1.686182848629e-02,8.661070004007e-110
1.080775204536e-11,1.617479094620e-05,0.000000000000e+00,1.515280242603e-01,0.000000000000e+00
4.469340454708e-11,8.110537923216e-02,0.000000000000e+00,6.216175867586e-02,0.000000000000e+00
2.563772658060e-11,9.169078642472e-02,0.000000000000e+00,4.363360025760e-02,0.000000000000e+00
8.214746944020e-04,1.105865382600e-01,5.437251588735e-02,4.909941299137e-02,5.573105343789e-203
2.224090306949e-10,1.345398247395e-01,0.000000000000e+00,1.700833590631e-01,0.000000000000e+00
4.020299537160e-02,4.172862549196e-02,2.055440497804e-111,1.776015671190e-02,9.951781351225e-58
2.093051946909e-02,4.201701860507e-02,0.000000000000e+00,3.184215828552e-02,1.022045596205e-01
3.100615859906e-02,4.176879865497e-02,0.000000000000e+00,3.913310271064e-02,2.565309799228e-02
2.701727741669e-03,1.824890495677e-01,7.315398646045e-05,1.932611515242e-02,2.708996171225e-227
1.136213622381e-01,1.045435258937e-02,1.165477465310e-39,1.641671605107e-03,1.067720466652e-41
1.471600487501e-01,7.065127449266e-02,8.538515783475e-167,3.201006543828e-02,2.207730666103e-09
3.807545739627e-10,1.011852316250e+00,0.000000000000e+00,1.397354447092e-01,0.000000000000e+00
2.539427104175e-11,7.973019187215e-03,0.000000000000e+00,6.947108897105e-02,0.000000000000e+00
4.171713734836e-11,1.436838327071e-02,0.000000000000e+00,1.464805454136e-01,0.000000000000e+00
1.022856042013e-05,1.791946822209e-01,2.120957560798e-247,4.503007424909e-01,1.995137678356e-153
7.559813292668e-02,9.405746732426e-03,1.225562148319e-66,1.248170505634e-02,1.832078607894e-14
8.467137301507e-02,4.557606673436e-08,2.601346667867e-60,1.010667613581e-08,8.108049948046e-02
2.046204407401e-01,4.360589810739e-01,1.616467545386e-154,1.388423641881e-01,1.045413741895e-16
3.787513208995e-02,8.769112518915e-02,2.543611264448e-117,5.570468227267e-02,5.504299083308e-45
1.369027071951e-02,1.696889281969e-01,0.000000000000e+00,8.993711089511e-02,5.766133722081e-47
1.021340245763e-01,8.135089865865e-02,4.272907367387e-120,1.086818208989e-01,1.091784172123e-21
4.414902808775e-02,7.789017243469e-03,8.094141884357e-241,6.880665387633e-02,9.632764017860e-02
3.715435054721e-01,1.873106102419e-05,3.359840317791e-80,2.860593571216e-04,1.694150346050e-01
2.508956192670e-04,7.837436740555e-02,3.803283133758e-03,2.557414807756e-01,3.408120707059e-203
1.583132601982e-02,2.807420407277e-03,8.342438986807e-41,1.724143881069e-01,4.372283942449e-90
1.037242331075e-10,6.277544239017e-02,0.000000000000e+00,2.379827836116e-01,0.000000000000e+00
1.390650052399e-10,1.760565136546e-04,0.000000000000e+00,1.835081101876e-01,1.983816797683e-315
6.636281675629e-11,1.985406457790e-02,0.000000000000e+00,1.767916354758e-01,0.000000000000e+00
7.973295785052e-02,7.492464629686e-03,6.808137122795e-302,1.504634551578e-01,9.278556204475e-02
7.357396739001e-02,9.567198409826e-02,6.595696534813e-02,2.842255643061e-01,1.883201301983e-94
1.686048345256e-05,7.948923280147e-02,6.235908484590e-81,1.445406596615e-01,3.377361998292e-181
5.019918248498e-09,1.395441833272e-01,0.000000000000e+00,5.561994366925e-10,0.000000000000e+00
4.707437519239e-03,2.677756045012e-02,7.060598483125e-149,3.724185480172e-02,8.458909005906e-87
1.008366349674e-09,3.629868337370e-01,0.000000000000e+00,1.055019165931e+00,0.000000000000e+00
1.178360710447e-01,4.588566816712e-02,6.444622321070e-40,7.625775543186e-02,1.909433729888e-38
6.873880783752e-03,2.366685056108e-02,1.592559851078e-157,3.984513359570e-02,4.756863911276e-67
1.548909794666e-02,1.427338954939e-01,1.205514703068e-126,2.953833364169e-02,3.846750567192e-62
3.190864563812e-05,5.009437175779e-03,1.420833432636e-276,1.273537199022e-01,2.874195643372e-120
4.266196264309e-03,8.432815621745e-02,0.000000000000e+00,1.561300196509e-01,8.349491972003e-61
1.918479799148e-10,3.142767898738e-01,0.000000000000e+00,4.558578102713e-01,0.000000000000e+00
2.331287064732e-08,2.215285782190e+00,1.322262839115e-301,6.502833308920e-02,1.192778747040e-312
1.276503986648e-06,4.640826673341e-02,2.450565603373e-321,8.718569652701e-01,2.066768768336e-174
1.178255730562e-09,2.986372558814e-01,2.378417015834e-228,7.827355611277e-02,0.000000000000e+00
1.163315222203e-08,1.588397285380e-01,7.135970505034e-172,6.208241711275e-01,0.000000000000e+00
5.860273474460e-11,2.719025267862e-02,0.000000000000e+00,1.209841138166e-01,0.000000000000e+00
3.129649171043e-02,3.323537875857e-01,1.104840234741e-81,6.665965663856e-02,3.670073976199e-78
4.696002145622e-02,1.578343894894e-02,1.749015094377e-03,1.189286000552e-02,1.547215439121e-77
4.079343931701e-12,3.132592627528e-02,0.000000000000e+00,2.403496122922e-01,0.000000000000e+00
3.919088195418e-11,1.635541783566e-01,0.000000000000e+00,3.691707372390e-02,0.000000000000e+00
8.680075211316e-01,4.676901156867e-01,1.661736451711e-142,2.891534335026e-01,1.342748970993e-04
3.208208158636e-01,3.357253148282e-02,2.339428233038e-163,1.483878905258e-01,2.404617775423e-02
9.053268941432e-02,3.368050562078e-03,4.410224123818e-205,6.350239481313e-02,1.216467470342e-01
5.930412709293e-11,1.582271437130e-01,0.000000000000e+00,1.098823107485e-03,0.000000000000e+00
4.351969608515e-02,6.909336977375e-03,9.643889584450e-80,1.430588968153e-01,7.523069619191e-47
1.976099367512e-01,2.725846525673e-03,2.100702882422e-108,2.987969113264e-02,3.151112295122e-02
1.727702745770e-01,1.299319899431e-15,8.953045342134e-03,4.512969660584e-16,5.081916859354e-02
1.798349223029e-10,3.641397418375e-02,0.000000000000e+00,1.779992572283e-01,5.962751866821e-264
3.193663094474e-11,1.000082054262e-01,0.000000000000e+00,2.581009216350e-02,0.000000000000e+00
1.779566012048e-02,8.656050404835e-06,3.298763126870e-49,1.218430129241e-02,9.635065800530e-29
5.736617594182e-11,9.210713042416e-02,0.000000000000e+00,2.863456894294e-01,0.000000000000e+00
2.682349113617e-01,2.899487269361e-18,4.333216019246e-02,5.706529571129e-19,8.000660487457e-02
1.987940700093e-02,1.686080810528e-02,0.000000000000e+00,3.773151966662e-02,4.565952434585e-02
2.058489960547e-10,2.258466843170e-01,0.000000000000e+00,3.448186045719e-02,0.000000000000e+00
1.873780943215e-06,1.482179331276e-02,8.762070493911e-02,7.232110576057e-09,0.000000000000e+00
1.731969213980e-02,4.303321122424e-02,0.000000000000e+00,1.701420331062e-03,6.500224089268e-02
4.794393120852e-11,2.267962073703e-03,0.000000000000e+00,7.988337881459e-02,0.000000000000e+00
3.485357194549e-03,2.915016317188e-02,0.000000000000e+00,1.769518042083e-02,1.840730840812e-01
3.103691456048e-02,1.781021637204e-03,6.033950033069e-273,6.986117180536e-02,7.451040072448e-23
3.166914512532e-01,9.708631165381e-02,1.908619371244e-236,5.423301429690e-01,1.309814682574e-06
2.806074806614e-02,6.953641962129e-03,6.370725382673e-213,2.519860243702e-01,1.662045974739e-82
6.286487555424e-02,1.513890530330e-01,0.000000000000e+00,2.723415832321e-01,2.942849735133e-20
3.594225692629e-08,6.298786108203e-02,0.000000000000e+00,1.005972795366e-02,0.000000000000e+00
1.591871960934e-03,1.359095578299e-03,0.000000000000e+00,4.662742831180e-02,2.162115598977e-98
4.649292364288e-02,1.121579508255e-01,2.240902317162e-127,1.387587581766e-01,5.503355043707e-61
1.577011708468e-02,1.001921013036e-01,2.907920920980e-42,2.269696886628e-02,6.095819422242e-107
6.072720495908e-01,8.077983080498e-01,3.885632032054e-237,3.138538267611e-01,3.361974765169e-15
5.230255129019e-11,1.096109892473e-01,0.000000000000e+00,2.268989716737e-02,0.000000000000e+00
1.406053170275e-10,7.723240291568e-02,0.000000000000e+00,1.628983920428e-01,0.000000000000e+00
1.667792970122e-10,6.074064240987e-03,0.000000000000e+00,1.842632472056e-01,0.000000000000e+00
1.293849898761e-01,8.813211900143e-03,5.821324745238e-09,1.216511110427e-01,5.792476322231e-45
4.351508225110e-02,2.379991694649e-07,3.009573503656e-91,6.915782253936e-05,6.688197230790e-02
8.909997173744e-06,1.054736010672e-01,0.000000000000e+00,4.799625209154e-02,7.170438186261e-125
3.452080666816e-03,3.134532713880e-02,1.459136819642e-204,6.390208218187e-02,3.688583383202e-144
2.844008793307e+00,2.428567371902e-05,4.715324146813e-37,1.117621615960e-05,1.520436074357e-03
5.198739072862e-03,3.893236318442e-03,1.993086074863e-94,5.239044593010e-02,5.148592552414e-72
7.055848057884e-02,1.956694084018e-02,3.910846363650e-03,8.775189288608e-02,7.918221573291e-86
4.932988164111e-02,1.093086600922e-01,0.000000000000e+00,2.693258079371e-02,4.853670851352e-02
2.127060802724e-11,2.324642935547e-02,0.000000000000e+00,1.378410485921e-01,0.000000000000e+00
3.983657716371e-11,2.481862909621e-01,0.000000000000e+00,1.528336949837e-01,0.000000000000e+00
1.407896860027e-04,1.410071054991e-02,1.377969297204e-261,6.850600059426e-01,1.050989325531e-104
4.242023350768e-11,1.589004459538e-01,0.000000000000e+00,4.259378810176e-04,0.000000000000e+00
6.283520155749e-02,7.981771370504e-12,3.744249636209e-14,3.580933065491e-11,6.743928093777e-03
1.014610134096e-08,7.156567551122e-02,0.000000000000e+00,3.461794775272e-02,3.650775589694e-219
1.461678234559e-01,4.721015409024e-03,1.044207545477e-86,1.000286862709e-01,2.097792155996e-22
3.712217735042e-02,2.213394899399e-01,7.113319210901e-237,7.414415805011e-03,1.231813261895e-115
6.894990751078e-02,8.619634119252e-03,3.419401283077e-135,7.333455458549e-03,7.479269913977e-04
4.370016036510e-08,3.273895863424e-04,4.343563303444e-318,9.682184613514e-02,2.560850362281e-160
3.944265377369e-11,5.943822290679e-02,0.000000000000e+00,7.812448518824e-02,0.000000000000e+00
9.195025959857e-11,1.246128152685e-02,0.000000000000e+00,2.665568451360e-01,0.000000000000e+00
1.094828835627e-10,2.836150025826e-03,0.000000000000e+00,4.069208050586e-01,0.000000000000e+00
3.753018649402e-02,4.405490822456e-02,1.873194142694e-193,2.869188788474e-02,1.135508615096e-15
3.396506213677e-03,3.825624714714e-02,0.000000000000e+00,3.328525780250e-02,5.793421219916e-196
2.336596711421e-12,1.325866617209e-08,0.000000000000e+00,7.601009025563e-02,0.000000000000e+00
1.991420520692e-06,6.337772797720e-02,8.522650162849e-02,1.743098268712e-01,0.000000000000e+00
1.395942586839e-02,3.660658619928e-52,3.309042286146e-02,2.649844931593e-55,3.929431995836e-02
