0.000000000000e+00,2.867710239237e-03,4.577681624931e-04,2.664399094010e-05,2.177927143880e-03
0.000000000000e+00,2.220911066345e-04,2.439078098363e-04,3.618223353352e-03,0.000000000000e+00
2.335520160166e-03,1.623600066682e-04,2.810448372625e-03,1.672965604047e-127,4.940656458412e-324
