3.331265513003e-03,4.895130250905e-04,9.780403169552e-04
2.686844376733e-03,2.895329504416e-05,1.024291618498e-03
2.515350920516e-03,5.149950160413e-29,2.810099106218e-03
1.526196890469e-03,3.730208659836e-04,2.209394205533e-04
1.051398661249e-03,5.966721683887e-04,6.440352854401e-05
2.189137932476e-03,1.441132155383e-03,1.134030593722e-61
3.523775323562e-03,4.753538953860e-04,7.802526645633e-15
2.310018741643e-03,1.627464322544e-03,4.517115769846e-04
2.119899565108e-03,1.749104341851e-05,3.346968345163e-04
3.567973868863e-03,2.189877237816e-150,1.267093232228e-166
3.434582540193e-03,2.774883789754e-139,2.010056663049e-126
2.047772724475e-03,6.751610090839e-04,3.696694248058e-06
1.654331219310e-03,8.326636833944e-04,4.491940666823e-86
4.347879141624e-03,6.834013663488e-67,2.757828849192e-56
2.764831201142e-03,9.512902159941e-09,7.661717590767e-93
2.376479181307e-03,5.971930449636e-41,5.715986317836e-50
4.544496097536e-03,7.540458968240e-59,7.337789320833e-54
3.681090811617e-03,1.324857979129e-110,2.909341539857e-119
4.029542821939e-03,4.106773694984e-43,4.797897164608e-47
3.667125696403e-03,1.505723954782e-113,5.228212022579e-53
3.058119857025e-03,1.120479700072e-94,2.684203068768e-88
3.436131835071e-03,6.531305636952e-107,6.189378151914e-111
3.437864865604e-03,6.099540695124e-102,7.837141216733e-110
3.010774698781e-03,3.908887367279e-82,6.361893063471e-86
3.781238332785e-03,6.465897648074e-71,5.513849182690e-80
2.544838256478e-03,4.841431893063e-04,2.388176697315e-04
2.452632132403e-03,4.058397161819e-04,7.128461457745e-04
1.972465756539e-03,5.041671104491e-04,5.412658581852e-176
4.186158652472e-03,5.608123919675e-04,5.123371909567e-04
2.493780187395e-03,5.255753751909e-05,1.044827540750e-04
1.356796897084e-03,6.350256644953e-04,1.590342348600e-03
2.293312945981e-03,6.989802135000e-04,2.866587793659e-07
6.483723632349e-04,6.344772923341e-04,4.212800300462e-05
4.683460127550e-03,6.428742954738e-05,1.040664201165e-03
2.609967291588e-03,8.542935908831e-07,5.394852347524e-04
3.694858188936e-03,2.426624138571e-69,4.200410488755e-23
3.027905992270e-03,7.027692702285e-24,3.515850103503e-04
2.019737421705e-03,1.157686337040e-03,1.116115559280e-33
5.113620305356e-03,6.124560697399e-14,2.128832919089e-04
1.725204189824e-03,7.286384434497e-11,8.337714964950e-04
4.045285969124e-03,1.163155773435e-49,5.118067720236e-04
5.057614112184e-03,2.182912263849e-04,6.340423205527e-04
2.209474008029e-03,1.918142160390e-05,1.094531868201e-14
1.885236898041e-03,3.800476212495e-04,1.046406135398e-03
1.795409064757e-03,8.661762589194e-04,1.748311081920e-04
2.490527295862e-03,2.200215909805e-14,4.125504267648e-04
4.249606928427e-03,3.626247570429e-04,1.580467154920e-20
2.773566235429e-03,2.158814024132e-70,5.957343060037e-103
