1.120457707473e-02,6.905692356883e-05,4.215593815588e-09,1.529570030603e-03,1.039128594229e-124,3.827678102219e-04,7.147696606893e-125,9.574952086731e-03,4.945272366548e-03,4.987040737255e-02,1.379790069992e-124,1.294778356756e-01,3.507139786654e-04,8.103567690284e-124,1.249598361323e-124,7.444312797241e-04,5.154580274720e-03,6.191022065371e-125,7.281175419198e-02,3.699896655034e-124,3.780896019346e-124
9.574385886988e-06,2.217051813870e-05,9.072467183191e-02,5.597415489928e-06,2.417235687555e-59,4.896462463936e-14,1.277710993707e-60,4.508075760964e-06,2.913802493194e-12,3.723356114986e-06,2.202477409981e-59,9.574527735584e-02,2.495779057313e-12,8.508812401825e-59,3.774580428704e-59,2.202374435516e-13,1.884277617203e-05,2.785058405578e-67,2.931257877680e-11,2.346729420692e-60,5.726180627037e-59
6.689946473950e-03,9.449742368422e-03,9.901458387504e-07,4.471366842438e-03,4.861062107886e-03,3.589569681640e-86,8.403373959218e-05,4.656974573982e-02,4.491211389285e-83,9.837951974121e-03,3.347780259049e-03,1.448614642151e-01,4.711543733483e-85,4.587736584981e-03,8.063013650100e-03,1.701319537841e-87,2.380956639652e-02,7.148163498955e-02,5.487033466996e-82,2.371416087380e-04,5.048422799396e-03
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.483192859375e-06,1.652642662747e-66,5.531180354050e-03,0.000000000000e+00,2.374655970632e-64,0.000000000000e+00,3.395604133367e-04,1.166472464510e-01,3.754979001175e-67,4.769833678108e-02,9.734610660260e-03,1.608166757865e-69,0.000000000000e+00,4.653240253532e-10,7.482204875299e-64,1.803722113378e-03,1.395624122312e-04
1.861215577289e-11,3.834872916004e-13,9.874979802012e-02,3.087828222592e-13,6.752495661463e-04,3.843736871377e-37,1.741696736081e-04,3.186960486276e-13,1.704998441511e-36,5.097982329191e-13,4.852848959159e-04,2.800216923391e-02,4.232997973908e-36,8.243382188252e-04,6.032131769097e-04,2.372922027524e-36,1.662656464940e-11,1.887702933474e-20,6.574721090507e-34,1.129451657482e-04,1.450019867670e-03
4.967354103107e-10,3.366956648184e-10,6.424899829521e-02,4.315899295384e-12,0.000000000000e+00,1.174378228832e-06,0.000000000000e+00,1.042938754357e-09,7.194832125661e-07,4.139882092031e-11,0.000000000000e+00,1.136477317100e-121,2.009809929521e-06,0.000000000000e+00,0.000000000000e+00,1.725500765755e-06,6.678859529360e-11,0.000000000000e+00,5.033466834602e-04,0.000000000000e+00,0.000000000000e+00
1.901382878926e-02,1.247201712133e-04,6.787343664475e-03,9.393611555516e-04,0.000000000000e+00,3.027421485577e-04,0.000000000000e+00,2.428735995246e-02,2.829950863918e-03,8.581626295161e-03,0.000000000000e+00,4.118312494507e-61,7.259513173302e-04,0.000000000000e+00,0.000000000000e+00,5.788519455186e-04,1.954986208158e-02,0.000000000000e+00,5.940298573410e-02,0.000000000000e+00,0.000000000000e+00
1.352770155490e-10,6.988243540055e-02,3.761095408524e-07,2.259447318160e-05,0.000000000000e+00,5.611308635994e-03,0.000000000000e+00,2.326893795775e-07,3.979065935226e-03,3.657545144570e-09,0.000000000000e+00,6.279663248332e-50,6.303341326432e-03,0.000000000000e+00,0.000000000000e+00,1.951277844206e-04,1.035739818194e-08,0.000000000000e+00,7.781971106254e-02,0.000000000000e+00,0.000000000000e+00
3.206680777954e-03,6.464319275242e-02,1.800274078752e-02,9.256832227989e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.665875484565e-02,0.000000000000e+00,2.304154953333e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.261265984604e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
7.804308026887e-61,1.854651306617e-60,8.603878703477e-73,4.958203695940e-61,1.848810836297e-36,9.260946253948e-39,3.629801715679e-36,1.443831213198e-61,4.257677228867e-36,2.465422920614e-61,1.729484648455e-36,2.539581059567e-01,6.915325926267e-38,5.113112135528e-36,2.046866481881e-36,1.008633801473e-38,8.866556976435e-61,2.483802130975e-39,2.075474771948e-34,6.172313395277e-37,7.455050336719e-37
2.168414747860e-03,9.354665672587e-03,8.868766110915e-12,3.015388322376e-03,6.735242320672e-03,1.166084569202e-75,7.701665586730e-04,4.205023374910e-03,2.694140209102e-74,6.976514315906e-03,2.098935681484e-03,8.647502348001e-02,6.809769572873e-75,5.875304224803e-03,4.590200781992e-03,1.031787878809e-76,5.612792968407e-04,1.187305736533e-05,6.267930759223e-73,7.899470918750e-05,8.524424560229e-04
4.850906605802e-298,2.463395542354e-293,4.418526052639e-210,1.473437235363e-296,5.517829641444e-80,1.934959214060e-04,1.993854751293e-80,1.089414751294e-296,8.122898740112e-03,3.265314065004e-297,5.869802733354e-80,4.826243801178e-01,1.301197969460e-04,7.229168615651e-80,1.049689826140e-79,1.758567269562e-05,1.265206030427e-296,2.139699618209e-89,6.434229119599e-02,4.496947122940e-82,2.230681012250e-80
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.606315875295e-03,1.771794191634e-85,1.585136255029e-03,0.000000000000e+00,1.058056314607e-81,0.000000000000e+00,9.956899824937e-03,1.323768003112e-01,1.174100914718e-83,1.374754364087e-01,1.208832393007e-02,5.692211419312e-89,0.000000000000e+00,2.356933100064e-06,1.611052083530e-80,8.006223642775e-03,4.575237561530e-02
8.165971409286e-03,1.257721029981e-03,6.295070364656e-28,1.914755913110e-03,2.562764528802e-04,3.588231997132e-81,1.235005512866e-02,1.459275424460e-02,3.473526283127e-79,3.671346947696e-05,1.334784363275e-03,5.182121308327e-01,5.455815711491e-80,5.367874407462e-02,2.355656111572e-03,3.023950236082e-82,5.702930525467e-03,6.117207845257e-04,2.086776614799e-77,3.297057865093e-03,1.423722169110e-02
2.125566395548e-134,2.035370517277e-130,4.324992118821e-102,4.013262549372e-133,2.664507735447e-03,2.677960431547e-118,1.448569636106e-03,1.135337213991e-134,7.163077443138e-116,1.037240100674e-134,5.508912411376e-04,7.792957774945e-02,6.141630555100e-118,1.971938590065e-02,2.434616348238e-03,1.332892574720e-121,9.495451509249e-134,5.759453831932e-02,3.493979512753e-115,1.087064451390e-03,1.376422885222e-03
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.744396378110e-02,6.159308441646e-113,3.164918196184e-02,0.000000000000e+00,6.165959188700e-109,0.000000000000e+00,4.426257153960e-02,1.554801514200e-01,5.065937767230e-111,7.472820213231e-02,5.511685475509e-02,2.970454892609e-116,0.000000000000e+00,1.499571686390e-04,7.025420280209e-108,2.397072583801e-02,9.726142000898e-02
3.260074589532e-03,6.149917894962e-03,1.190634347378e-07,1.792035312368e-03,8.680874698681e-214,1.357474990415e-03,9.116340604391e-212,8.604180471961e-03,8.659800851506e-04,4.240119880337e-04,1.048767090369e-214,9.351941853529e-03,1.144885521633e-02,1.081860306257e-202,1.398025055396e-208,3.810988807842e-03,2.390613669810e-03,1.258292884754e-189,1.029006073275e-02,4.930296300045e-200,2.179454019289e-214
9.820753712023e-03,7.256275764975e-02,4.957505616471e-03,2.299810438444e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.850547774031e-02,0.000000000000e+00,3.148937841182e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.025067683052e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.618939173018e-07,5.376768608612e-07,3.677994735456e-02,1.370229101144e-08,9.309073678638e-106,9.150208968807e-05,1.769675813662e-106,1.956727108048e-07,1.607484366751e-04,7.761094415926e-07,1.496925070104e-105,1.605295817675e-02,4.143342971333e-04,1.517221351009e-100,5.083799405406e-104,2.399249198334e-04,1.623973840558e-08,3.611683090861e-91,5.293098253066e-03,2.665620512042e-98,3.090529259684e-105
1.272935429493e-05,8.119753669645e-07,2.966755247267e-01,5.265732360515e-07,4.847110070833e-229,1.015574068367e-03,9.787400853498e-226,4.672343345609e-05,1.102544246164e-02,5.005136602309e-06,4.485689665873e-229,1.456493647429e-02,2.581776958282e-03,8.611592510801e-217,2.497199345641e-224,3.450348353118e-04,7.508827712669e-06,7.233286862816e-159,1.943733715880e-01,2.002666958568e-207,1.072844842636e-228
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.801123711394e-02,0.000000000000e+00,1.489747593016e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.193125777856e-02,7.917369716903e-54,0.000000000000e+00,1.760552437386e-02,1.769766395063e-02,0.000000000000e+00,0.000000000000e+00,7.100707687660e-02,0.000000000000e+00,8.549400020045e-03,9.713103272888e-03
7.350644462334e-06,4.706792612390e-06,9.075950608331e-02,4.057033740254e-06,0.000000000000e+00,9.425522641587e-06,0.000000000000e+00,7.582460298076e-05,1.604111416237e-03,2.965061523276e-06,0.000000000000e+00,2.422157380920e-82,9.908210125774e-05,0.000000000000e+00,0.000000000000e+00,3.255703397779e-06,3.193488621698e-05,0.000000000000e+00,3.387443722729e-02,0.000000000000e+00,0.000000000000e+00
9.634423217180e-03,1.522440030815e-03,1.573075729823e-15,4.519951010375e-04,5.306956769245e-125,5.568177795136e-05,4.311202694345e-125,1.173700852558e-02,1.562853005673e-03,1.168273839745e-02,2.529307696523e-125,1.325785716090e-01,2.912875827566e-04,1.971817558291e-124,9.808412235306e-125,1.755837010885e-04,1.023647742862e-02,1.335496807861e-130,9.277994224053e-02,2.674453642848e-125,3.039503130357e-125
3.545186700945e-07,4.154768698308e-07,1.920141569510e-01,3.194406129081e-08,0.000000000000e+00,2.534732633168e-05,0.000000000000e+00,1.044601395899e-07,6.237788568179e-05,9.316462052306e-07,0.000000000000e+00,1.538766566114e-74,1.089917042752e-03,0.000000000000e+00,0.000000000000e+00,3.585670097043e-04,7.963215648327e-08,0.000000000000e+00,4.040787567539e-02,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.929908607573e-15,1.335076184770e-81,6.802095454705e-06,0.000000000000e+00,1.684676428032e-79,0.000000000000e+00,1.023735442571e-15,4.365519855755e-02,9.263617520056e-82,4.496019508014e-02,5.229130268722e-05,6.343942490185e-85,0.000000000000e+00,1.491485277398e-08,6.061003880746e-79,3.116447230300e-04,1.622728438172e-16
0.000000000000e+00,0.000000000000e+00,5.429010224313e-222,0.000000000000e+00,1.410534769968e-115,3.143530596710e-03,9.562740660605e-119,0.000000000000e+00,5.661753810585e-03,0.000000000000e+00,1.296001000917e-116,8.570779618531e-02,6.844024124788e-03,5.214718369246e-115,1.832980890478e-115,2.811777199148e-04,0.000000000000e+00,5.536105932504e-131,3.398264549250e-02,1.853771995139e-118,1.043697101128e-115
1.097319799413e-320,8.547335673054e-321,1.158947128917e-233,1.343858556688e-321,2.704618007726e-02,4.651907609828e-80,8.431330229603e-02,8.023626088462e-321,2.567195173871e-77,4.831962016327e-321,7.551713221545e-03,8.851148420059e-01,1.101517736835e-78,1.132218784884e-01,7.862673605139e-02,5.797175896471e-81,1.426367519544e-320,1.998287156858e-05,4.093468380287e-76,3.899829401380e-02,6.284281963877e-02
9.584622418819e-201,1.375664703011e-201,5.283877257819e-152,4.736182881121e-203,0.000000000000e+00,2.687704726974e-03,0.000000000000e+00,1.904186392563e-201,1.426753191013e-02,8.279420705712e-201,0.000000000000e+00,7.887119214582e-03,3.569979022995e-03,0.000000000000e+00,0.000000000000e+00,2.795907848647e-04,2.530553391622e-201,0.000000000000e+00,7.958801143427e-02,0.000000000000e+00,0.000000000000e+00
4.986482046690e-05,1.288113157829e-02,4.750773369660e-26,7.554422986322e-05,3.994645791748e-203,2.051004392101e-03,1.006479372822e-204,1.599651449119e-05,1.867606563963e-04,7.811523683731e-05,4.457263031726e-204,5.269222674726e-02,4.752494783693e-03,5.727447076554e-200,1.586690845674e-202,1.120154230568e-02,2.464115037103e-05,6.684355378270e-198,6.809570018092e-02,1.492103977187e-200,6.127155572162e-203
8.834688292495e-20,7.431452689736e-03,1.310373573357e-21,9.120246014290e-09,2.353705737193e-295,2.021998531313e-03,7.923140459906e-297,2.149571392171e-19,1.751106489288e-04,1.661124350710e-16,8.599507322654e-298,2.640118667300e-02,1.938452739050e-02,2.228962793734e-263,3.568905607915e-285,5.558380708443e-03,2.877049906631e-21,1.008692253654e-176,2.032020495365e-03,5.183183218254e-255,4.944338568854e-295
1.157802051764e-09,5.607464777036e-10,1.383601647648e-01,1.916657912424e-09,2.030105009445e-05,1.924087601251e-55,2.724966702023e-03,2.092095140538e-09,7.609749821493e-53,1.435938294129e-09,4.186079055180e-03,5.742097987822e-02,1.935062940966e-54,1.394124583775e-02,1.107343525533e-03,4.597488332103e-55,3.487610273212e-09,6.163759249576e-09,1.136969960620e-50,5.780040012570e-03,5.481430555245e-04
0.000000000000e+00,0.000000000000e+00,8.018685432003e-321,0.000000000000e+00,0.000000000000e+00,9.917930781245e-04,0.000000000000e+00,0.000000000000e+00,1.298103015588e-02,0.000000000000e+00,0.000000000000e+00,7.471775817338e-03,5.680046966962e-03,0.000000000000e+00,0.000000000000e+00,3.926335079301e-04,0.000000000000e+00,0.000000000000e+00,4.015497119616e-02,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.569858221044e-169,1.462502836432e-03,6.616905051095e-159,0.000000000000e+00,5.963910813245e-04,0.000000000000e+00,3.033680478229e-183,7.391723942753e-02,1.023645478207e-03,3.949384131841e-101,3.782438705794e-132,1.341636011246e-04,0.000000000000e+00,2.398103298055e-71,4.708877790132e-04,1.981304726993e-91,1.406077975403e-172
9.476923287588e-03,3.639233058722e-03,9.065196598049e-04,1.191356097369e-03,3.274439755395e-03,0.000000000000e+00,2.402314824251e-04,6.296385324512e-04,0.000000000000e+00,5.246527298905e-03,1.568733560587e-03,5.921532420043e-29,0.000000000000e+00,1.379949312241e-02,9.126545174983e-03,0.000000000000e+00,1.565951076704e-02,5.509797497134e-03,0.000000000000e+00,3.432781076653e-03,2.825267887633e-03
1.355159158578e-04,2.371437300638e-02,1.588005035664e-04,1.209424316102e-03,9.217744331041e-207,2.789771180345e-04,2.414644685058e-202,2.961681439389e-03,9.946607706050e-03,1.375140998573e-05,3.233088800822e-207,2.636720006322e-02,1.637774085223e-03,1.251881051803e-188,2.288425352835e-198,1.821189971515e-04,1.477107020577e-04,4.854508591343e-166,3.046477504583e-02,5.331663201859e-184,3.490642742538e-207
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.624213030074e-22,3.814992911091e-06,7.698894071593e-22,0.000000000000e+00,1.685679335674e-05,0.000000000000e+00,2.455618847702e-22,1.274316372255e-01,2.039475272649e-05,4.090883251978e-21,1.124713990141e-21,1.071030842568e-06,0.000000000000e+00,6.225439153230e-46,3.255567220969e-03,5.709766078490e-22,1.898668512505e-21
1.633368647362e-05,3.368599870200e-02,1.830264122691e-02,2.735377252480e-04,1.052348593328e-83,1.357226727140e-247,5.703678480331e-70,4.223680182765e-05,5.435533833155e-247,7.324621161787e-06,4.193433431386e-90,2.819553479190e-19,5.000016184757e-246,9.615821240396e-27,4.761954896981e-55,1.676701408503e-248,2.450947655154e-05,6.461790090819e-02,1.928384044870e-245,2.633480942424e-14,9.344587070839e-85
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.164157688346e-27,4.163773790173e-12,1.468612803035e-27,0.000000000000e+00,1.473210751527e-04,0.000000000000e+00,4.762954777335e-28,3.867873000059e-01,1.307462873674e-07,5.776062591287e-28,3.361224627209e-28,1.225929496684e-07,0.000000000000e+00,3.197493083028e-55,8.685219332540e-02,1.318515841875e-28,1.653614386893e-28
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.184148209269e-01,0.000000000000e+00,5.010772833624e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.669613256268e-02,3.750318596119e-69,0.000000000000e+00,5.309066064756e-03,1.453925477773e-02,0.000000000000e+00,0.000000000000e+00,9.773605697037e-08,0.000000000000e+00,5.862388783509e-04,5.678211211091e-02
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.713613554152e-03,0.000000000000e+00,7.724146199204e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.327591136190e-03,2.587881921984e-57,0.000000000000e+00,7.514116898616e-02,7.826483865419e-02,0.000000000000e+00,0.000000000000e+00,1.703207231698e-01,0.000000000000e+00,2.505058944281e-02,1.709982637612e-02
1.122406611982e-30,6.987999249240e-03,7.509746486196e-17,3.513187669623e-13,1.460768406942e-264,1.017836726654e-02,5.997097669077e-254,2.337816896390e-27,1.347595632669e-03,3.447126334925e-31,1.604333068386e-277,2.959333118062e-02,3.139794381609e-03,1.584482574352e-191,3.326457662235e-227,1.701994163308e-04,2.364787934806e-30,2.538741122448e-147,4.990856886321e-03,2.608532673244e-180,3.593382917463e-268
3.570557280634e-02,2.822398992353e-03,2.873187762096e-10,1.587777697956e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.127985178143e-01,0.000000000000e+00,2.710138014198e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.904539611234e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.548135473807e-07,8.484813769696e-08,2.653770295588e-01,4.433751754760e-08,3.030356084648e-13,0.000000000000e+00,1.129664798725e-13,4.182458283116e-07,0.000000000000e+00,1.224711596553e-07,2.993679161365e-13,1.037666786547e-155,0.000000000000e+00,1.045104972490e-11,1.595523597596e-13,0.000000000000e+00,1.358551135723e-07,1.362979643118e-35,0.000000000000e+00,1.015959917660e-15,4.135345116770e-13
7.582577151810e-07,1.555448091523e-07,9.118993840427e-01,4.485348931544e-07,2.676433238011e-02,0.000000000000e+00,2.425066277124e-03,3.610647408529e-06,0.000000000000e+00,2.076558873450e-06,4.387952565040e-02,1.757945397645e-105,0.000000000000e+00,8.668457270619e-03,3.845510068257e-03,0.000000000000e+00,4.921680600874e-06,5.830096619886e-16,2.685246785147e-320,1.364206730216e-04,1.866120672370e-02
4.331636549193e-04,4.931555252785e-04,7.071956724168e-11,8.022428448761e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.159538322151e-01,0.000000000000e+00,7.354809632654e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.499066588183e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
7.235628509728e-06,1.603322653654e-06,2.136786913692e-01,3.595366254698e-07,0.000000000000e+00,1.406084659136e-04,0.000000000000e+00,1.456019985075e-05,2.339741210170e-03,1.921840787936e-06,0.000000000000e+00,1.269808664275e-39,8.566476867007e-04,0.000000000000e+00,0.000000000000e+00,3.491471130340e-05,5.554180557854e-06,0.000000000000e+00,1.016360633322e-01,0.000000000000e+00,0.000000000000e+00
1.761347187612e-13,2.319026308564e-13,2.431926366786e-01,6.389312624278e-14,9.950272463257e-06,1.732716502601e-08,1.549630167620e-04,3.219342255009e-13,6.488113780917e-05,1.194395622385e-13,2.518774446911e-04,4.019072131770e-03,1.418717154366e-06,1.567790620023e-03,7.898356243751e-05,9.471341400405e-08,1.078754592390e-13,9.725938778725e-28,1.156210485809e-02,3.156485873096e-03,8.708421382275e-05
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.243071375804e-100,2.257285596007e-03,1.163713413798e-101,0.000000000000e+00,3.307642984241e-02,0.000000000000e+00,4.216395531550e-101,3.340773078473e-01,1.582836965886e-02,4.673950840765e-100,2.916535418140e-100,4.370061375798e-02,0.000000000000e+00,4.284988364331e-128,2.178044433649e-01,7.550301319898e-101,1.035297191914e-100
0.000000000000e+00,0.000000000000e+00,5.020118478460e-312,0.000000000000e+00,0.000000000000e+00,4.242312200501e-02,0.000000000000e+00,0.000000000000e+00,6.475226009626e-03,0.000000000000e+00,0.000000000000e+00,2.481825169310e-41,9.943742095413e-02,0.000000000000e+00,0.000000000000e+00,4.021239474748e-02,0.000000000000e+00,0.000000000000e+00,3.451016272156e-02,0.000000000000e+00,0.000000000000e+00
1.857133657193e-02,1.056232914874e-03,3.035411537969e-11,5.866286478098e-03,5.196386464401e-03,0.000000000000e+00,3.275020308462e-02,5.510825817215e-02,0.000000000000e+00,2.711790698563e-02,1.721234048641e-02,1.283010744370e-66,0.000000000000e+00,2.653539347039e-04,1.399174127552e-02,0.000000000000e+00,9.048645943951e-03,2.318276870653e-02,0.000000000000e+00,8.157234008612e-03,7.719607021895e-03
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.543384052733e-03,0.000000000000e+00,0.000000000000e+00,7.077506325683e-03,0.000000000000e+00,0.000000000000e+00,2.370279231243e-29,4.274699294784e-03,0.000000000000e+00,0.000000000000e+00,7.451449077572e-04,0.000000000000e+00,0.000000000000e+00,1.220531013409e-01,0.000000000000e+00,0.000000000000e+00
1.903437758666e-80,1.387982052908e-81,2.941156253485e-84,5.120892045811e-81,1.193663800932e-315,1.013718937166e-04,1.360052481447e-312,5.152591053671e-81,6.205592933214e-03,1.352718694268e-80,3.094613769191e-317,3.785792176170e-02,4.466179979009e-04,1.750763922296e-302,2.362081699640e-311,5.292373924699e-04,1.517366489199e-80,1.110438300557e-267,1.268650461940e-01,1.807456507447e-295,4.448145933598e-316
2.606601588418e-18,1.538120774006e-02,1.497166645704e-16,2.059265041912e-09,3.413993612763e-321,1.545183197780e-03,2.465387572748e-321,1.284327467409e-17,1.558506780938e-02,5.506669571016e-19,2.080016368992e-321,5.041402248961e-02,8.835452145314e-04,1.203398797165e-265,8.215591057240e-301,8.540911059733e-05,6.089362487993e-19,8.957438064060e-182,3.663601686643e-02,5.232543812943e-253,3.191664072134e-321
1.153290756725e-02,4.162245178289e-04,3.450186579571e-22,4.044645843764e-04,6.537056191481e-311,1.559468772525e-02,2.256975487842e-308,1.458008279277e-03,4.946181228683e-03,1.819312938235e-03,1.815196874064e-311,3.639522950183e-02,6.170246872549e-03,2.762429283406e-296,5.322362984821e-306,8.679523038113e-03,2.788733053817e-03,3.622035474028e-262,9.252283904053e-02,4.808674958420e-291,4.122002205398e-311
8.210038555553e-16,2.027367915903e-02,7.906928529113e-10,5.385450430814e-09,9.877472142181e-172,2.855079882389e-04,2.601875371676e-174,6.870563722339e-16,6.582673271509e-03,2.090797246988e-14,1.609121255432e-172,1.102202255544e-01,2.877320406187e-03,1.422232237779e-169,5.688744458997e-171,4.014804340324e-03,3.299714356380e-15,8.359949949260e-166,6.719014229970e-02,7.161967822606e-170,8.210279550904e-172
2.995002715219e-85,4.070407575272e-84,2.647340587984e-84,1.765256252163e-85,1.777130109099e-146,2.697353061442e-03,1.111710098263e-147,1.454004174357e-85,9.896645032643e-03,2.795524975271e-85,7.963443065741e-147,6.337142691646e-01,7.278973158579e-03,2.518736960225e-144,9.710507982619e-146,2.603258817219e-03,6.089505169409e-85,6.464926505851e-148,4.628567449517e-01,7.729792121509e-146,1.170417512105e-146
