X,K,NMI,RAND,DAVIES
X_train,9,0.360688105411,0.19270191957,4.47107108278
X_train,9,0.313553187108,0.154371585283,4.72773021562
X_train,9,0.361948964791,0.182343313233,4.80250427888
X_train,9,0.308572059326,0.139301405482,4.39280647013
X_train,9,0.281940301469,0.121965559646,4.5837461282
X_train,9,0.346067141441,0.175329340268,4.59874644056
X_train,9,0.296528551779,0.140089889502,4.71962736053
X_train,9,0.318736899281,0.142952708175,4.44438801991
X_train,9,0.330811330604,0.166369225677,4.45862867813
X_train,9,0.307524159623,0.157154756459,4.74747790272
X_train_norm,9,0.320244219772,0.151435160456,4.42722304257
X_train_norm,9,0.318198493326,0.160003119076,4.49871347936
X_train_norm,9,0.325332012981,0.167385519378,4.65367195953
X_train_norm,9,0.272646232196,0.133097428535,4.49734600126
X_train_norm,9,0.297857804224,0.142926011688,4.5882187071
X_train_norm,9,0.315100525683,0.132767101531,4.77049434739
X_train_norm,9,0.319444098194,0.159812986058,4.64076667878
X_train_norm,9,0.315738638459,0.158181437294,4.49135030121
X_train_norm,9,0.317960747476,0.165393164205,4.41196718793
X_train_norm,9,0.303843113029,0.156424533971,4.53514178746
X_train_tfidf,9,0.322105193639,0.110650080451,5.00409946168
X_train_tfidf,9,0.341724001057,0.123888405633,5.28889862947
X_train_tfidf,9,0.369490664395,0.164479882725,5.27481110348
X_train_tfidf,9,0.324195035164,0.141750396731,5.48886768989
X_train_tfidf,9,0.361255940849,0.133601663605,5.38366268592
X_train_tfidf,9,0.345056516168,0.148962926235,5.50080346453
X_train_tfidf,9,0.350564546004,0.140161155089,5.25177329031
X_train_tfidf,9,0.314582964435,0.123553533266,5.26106127692
X_train_tfidf,9,0.377405866747,0.147573190022,5.24617113736
X_train_tfidf,9,0.369842847686,0.133708958721,4.99266895894
X_train_norm_tfidf,9,0.338526071606,0.1510129299,5.69528770299
X_train_norm_tfidf,9,0.327198330843,0.136423329776,5.5800775153
X_train_norm_tfidf,9,0.312412935386,0.0950039670679,5.01485479866
X_train_norm_tfidf,9,0.348803604733,0.155982920734,5.39572158158
X_train_norm_tfidf,9,0.357604014144,0.180836656795,5.50760027178
X_train_norm_tfidf,9,0.349747866381,0.145104936186,5.1472176435
X_train_norm_tfidf,9,0.395178517669,0.200638616198,5.46440304299
X_train_norm_tfidf,9,0.348964026057,0.151748910393,5.43120441834
X_train_norm_tfidf,9,0.373883832701,0.168007443456,5.42192273364
X_train_norm_tfidf,9,0.353531474182,0.134187391959,5.28664771333
